Names	Index
Quercus_hannibalii	146
Dendrolobium_triangulare	93.5
Acacia_minniritchi	76.6667
Mimosa_albida_var_willdenowii	69.5
Oxytropis_intermedia	263.857
Rubus_senticosus	221.286
Zygia_rhytidocarpa	184.857
Thladiantha_longifolia	175.062
Cyclopia_alopecuroides	120.75
Begonia_obliqua	328.188
Platymiscium_yucatanum	286.805
Quercus_pinnativenulosa	210.333
Archidendron_kinabaluense	291.875
Acacia_meiantha	136.031
Indigofera_mauritanica	143.429
Acacia_splendens	58.8889
Sesbania_greenwayi	78.7778
Genista_anatolica	0
Adesmia_denticulata	169.833
Acacia_lamprocarpa	89.4993
Oxytropis_lagopus	65
Pygeum_rubiginosum	329
Quercus_douglasii	108.699
Mimosa_guaranitica	109.085
Cypholophus_rotundifolius	234
Trifolium_haussknechtii	104.25
Pterocarpus_marsupium	133.833
Rubus_recurvans	253.106
Hardwickia_binata	104.286
Senna_pallida	214.899
Quercus_×kinselae	143.4
Lathyrus_pratensis	128.5
Lithocarpus_honbaensis	100
Barnebydendron_riedelii	227.75
Hydrochorea_corymbosa	132.974
Desmodium_helleri	278.726
Senna_holwayana	67.5
Erythrostemon_exostemma	180.556
Potentilla_dichroa	71.5
Eriosema_pellegrinii	75.0769
Acacia_paraneura	38.2467
Astragalus_arpilobus_subsp_hauarensis	59.8286
Elatostema_winkleri-huberti	98.5
Alchemilla_bungei	276.889
Rubus_dissimilis	184.4
Frangula_granulosa	306.957
Harpalyce_rupicola	268.429
Ficus_chirindensis	93.25
Trichosanthes_dioica	98.6667
Mucuna_gigantea	157.522
Daviesia_angulata	71.6405
Vicia_pyrenaica	264.015
Medicago_muricoleptis	129.5
Polianthion_collinum	35
Trifolium_pignantii	153.142
Cenostigma_myabense	0
Securigera_atlantica	0
Lathyrus_tuberosus	262.664
Ficus_subsagittifolia	154.091
Parasponia_parvifolia	191.5
Baptisia_sphaerocarpa	328.333
Crotalaria_dumosa	107.6
Begonia_polyandra	244.5
Colophospermum_mopane	67.1232
Thermopsis_mollis	77
Dalea_grayi	116.437
Senna_notabilis	50.0926
Macrolobium_cidii	112.429
Cajanus_kerstingii	78.8108
Senegalia_tamarindifolia	0
Senna_wislizeni	128.2
Astragalus_hamosus	145.281
Dorstenia_milaneziana	160.2
Hippocrepis_minor	115.5
Goodia_medicaginea	129.269
Enterolobium_tamboril	0
Millettia_dubia	95.3636
Pourouma_bicolor	220.896
Chamaecallis_perpusilloides	252.778
Vicia_megalotropis	295.353
Calliandra_lepdopoda	55.6667
Lathyrus_sisvestris	0
Prosopis_ruizleali	56
Trema_guineensis	50.5
Mimosa_jaenensis	104.333
Chamaecrista_catapodia	112
Inga_lineata	174.579
Cylicodiscus_gabunensis	188.6
Adesmia_patagonica	95.1667
Dalbergia_cultrata	112.667
Lathyrus_boissieri	209.306
Dalea_bicolor	126.743
Juglans_regia	197.7
Albizia_tulearensis	91.5312
Spiraea_trilobata	192.219
Almaleea_subumbellata	115
Hedysarum_erzurumianum	85
Prunus_prostrata	161.868
Rubus_stenoacanthus	172
Boehmeria_multiflora	305
Crataegus_incisa	188
Entada_polystachya	199.851
Quercus_disciformis	117.875
Potentilla_argyrophylla	253.327
Polygala_herbiola	117.569
Ceanothus_depressus	172.486
Prunus_himalayana	336.895
Caragana_ussuriensis	238.833
Celtis_franksiae	0
Aspalathus_pallescens	91.875
Lithocarpus_hendersonianus	181.5
Astragalus_remotiflorus	86.25
Aspalathus_pilantha	29.5
Pediomelum_subacaule	90.7206
Begonia_molleri	140
Ammodendron_karelinii	89
Prunus_lyonii	104.353
Castanopsis_foxworthyi	265.089
Indigofera_mimosoides	251.658
Emmenosperma_alphitonioides	178.952
Poitea_carinalis	308
Inga_arenicola	0
Machaerium_nigrum	221.668
Alchemilla_devestiens	350.87
Crotalaria_orixensis	110.75
Astragalus_preussii	54.635
Elatostema_ficoides	210.727
Laportea_aestuans	194.28
Engelhardtia_serrata	168.667
Plagiocarpus_conduplicatus	82.6
Astragalus_gummifer	145.889
Amelanchier_gaspensis	125
Rubus_anglobelgicus	172
Dialium_angolense	115.815
Poterium_alpinum	334.5
Senna_glutinosa_nothosubsp_luerssenii	50.0769
Crotalaria_mauensis	222.684
Kelseya_uniflora	173.512
Begonia_manillensis	163.667
Hovea_linearis	137.522
Mezoneuron_hymenocarpum	107.667
Stylosanthes_biflora	132.244
Dalea_polystachya	236.286
Cynometra_oaxacana	184.294
Rhamnus_diffusus	207
Astragalus_curvirostris	53.6667
Kingiodendron_alternifolium	148.6
Astragalus_raddei	118.2
Urtica_trichantha	115.222
Tephrosia_leucantha	197.667
Myrica_kandtiana	96.5
Mundulea_barclayi	172.281
Kunstleria_forbesii	0
Betula_lutea	237.154
Erythrophleum_chlorostachys	72.6483
Leucaena_trichandra	118.5
Astragalus_chloodes	102.304
Albizia_leonardii	78.5
Quercus_cintalapana	79
Caragana_pleiophylla	150.5
Rosa_murielae	214.2
Ceanothus_lemmonii	116.433
Quercus_elliottii	338.902
Bossiaea_atrata	41.5294
Tephrosia_rhodesica	49.75
Pilea_lucida	215.286
Calliandra_semisepulta	142.074
Sindora_klaineana	189.581
Stirtonanthus_taylorianus	82.6667
Mimosa_neptunioides	87.25
Astragalus_miser_var_oblongifolius	95.5
Xerosicyos_decaryi	84
Senna_mexicana_var_berteroana	66
Begonia_pasamanensis	202.25
Onobrychis_haussknechtii	23.5
Acacia_pustula	106.977
Quercus_lowii	352.875
Aeschynomene_langlassei	221.25
Muraltia_empleuridioides	114.783
Acacia_dietrichiana	35.5
Vicia_cretica	159.322
Polygala_hecatantha	196.545
Mimosa_detinens	100.556
Rhinotropis_subspinosa	73.3846
Potentilla_crantzii	452.8
Luetzelburgia_amazonica	58
Canavalia_cathartica	110.25
Gurania_lobata	214.729
Vauquelinia_corymbosa	136.279
Dalbergia_saxatilis	20
Polygala_coriacea	109.68
Alchemilla_conjuncta	355.176
Machaerium_brasiliense	157.864
Quercus_michauxii	137.66
Ormocarpum_schliebenii	81.7
Betula_costata	253.12
Maniltoa_floribunda	113.5
Pilea_minguetii	100
Begonia_turbinata	76
Gurania_capitata	169.773
Gastrolobium_brownii	113.718
Muellerargia_jeffreyana	143.1
Astragalus_sibthorpianus	251.75
Cotoneaster_bullatus	135
Astragalus_iranicus	34.5
Dalbergia_stipulacea	230.064
Dahlstedtia_erythrina	0
Phenax_rugosus	370.25
Trifolium_elgonense	269.25
Millettia_xylocarpa	167.737
Melilotus_italica	0
Polygala_nana	582.702
Dalbergia_commiphoroides	48.6667
Senegalia_mellifera	78.297
Swartzia_canescens	163.833
Galactia_ocoana	209.5
Rubus_neomexicanus	132.012
Fragaria_cuneifolia	107
Brongniartia_argyrophylla	146.357
Senna_timoriensis	142.766
Ficus_salicifolia	92.5
Gouania_wurdackii	125.889
Adesmia_echinus	126.722
Rhamnus_pilushanensis	444
Ficus_pygmaea	65.2766
Euchresta_japonica	178.113
Neptunia_pubescens	203.505
Argentina_egedei	400
Caragana_dasyphylla	40
Onobrychis_andalanica	132.333
Swartzia_arborescens	144.724
Chamaecytisus_mollis	47
Rubus_cuneifolius	351.434
Astragalus_pellitus	99
Begonia_cryptocarpa	190.333
Indigofera_disticha	113.074
Monnina_divaristachya	133
Potentilla_irianensis	392.667
Guibourtia_hymenaefolia	126.317
Oxytropis_bellii	545.588
Albizia_pistaciifolia	175.1
Rhaphiolepis_philippinensis	101
Potentilla_ovina	185.225
Podolobium_scandens	140.208
Inga_stenopoda	117.54
Ficus_crassipes	173.667
Tephrosia_adunca	138.89
Phaseolus_rotundatus	124.2
Peltophorum_dubium	60
Astragalus_eremiticus	118.397
Astragalus_gladiatus	118.455
Peltogyne_venosa	116.811
Condylostylis_latidenticulata	48
Polygala_austriaca	194.5
Alchemilla_lessingiana	284.333
Polygala_speciosa	0
Vicia_acutifolia	921.288
Aspalathus_fusca	115.32
Quercus_vaseyana	126.231
Hippocrepis_emerus	250.144
Hovea_acanthoclada	58.5455
Saraca_asoca	137.25
Cryptandra_arbutiflora	79.1224
Ficus_krukovii	152.796
Pithecellobium_unguis-cati	0
Crataegus_frugiferens	38.5
Mimosa_diplotricha	160.858
Lithocarpus_kingianus	300.25
Alchemilla_galioides	289.429
Astragalus_globiceps	81.2
Onobrychis_ebenoides	0
Mimosa_borealis	58.5
Elatostema_maquilingense	139.5
Sorbus_sambucifolia	408.38
Muellera_latifolius	0
Stryphnodendron_fissuratum	94.3
Adesmia_lotoides	234.241
Alchemilla_fischeri	312.71
Wiborgiella_mucronata	50.5
Psophocarpus_lancifolius	104.727
Osteomeles_schwerinae	184.375
Daviesia_pedunculata	58.7857
Lonchocarpus_sumiderensis	206.143
Pultenaea_stipularis	142.422
Marina_nutans	207.146
Trophis_scandens	178.842
Onobrychis_gracilis_subsp_gracilis	202.65
Senna_planitiicola	15.5
Acacia_uncinella	44.9197
Inga_stenophylla	148.5
Rosa_mairei	241.657
Gastrolobium_pyramidale	102.905
Sophora_velutina	205.545
Indigofera_fanshawei	54.5
Quercus_shumardii	138.622
Rubus_assamensis	265.167
Wajira_grahamiana	115.5
Rubus_calycinus	394.444
Crataegus_scabrifolia	254.804
Zygia_paucijugata	176.462
Andira_parviflora	104.062
Indigofera_burayei	45
Astragalus_obtusifolius	87.4615
Hylodesmum_laxum	179.88
Polygala_validiflora	23.5
Ficus_densifolia	269.375
Aspalathus_muraltioides	111.219
Prunus_humilis	96.9231
Hymenaea_courboril	0
Rubus_arenicola	207.5
Millettia_sapinii	106.5
Alphitonia_petriei	162.697
Cojoba_arborea	0
Quercus_stellata	118.405
Genista_holopetala	238.25
Celtis_georgiana	90.5
Lupinus_valerioi	414.125
Argyrolobium_fischeri	191.964
Polygala_rigida	111.143
Diclidanthera_bolivarensis	116.533
Boehmeria_densiglomerata	146.067
Indigofera_paniculata	126.418
Oxytropis_talassica	115.667
Crumenaria_erecta	114
Rubus_schiedeanus	250.5
Ficus_paracamptophylla	227.381
Begonia_scottii	305.455
Pentactina_rupicola	248.429
Amphithalea_muirii	109
Melothria_heterophylla	99.5
Quercus_sebifera	165.824
Hovea_stricta	72.77
Apodanthera_laciniosa	244.429
Paliurus_orientalis	204.182
Chamaecrista_campestris	103.71
Lupinus_carpapaticus	140.667
Polygala_oxyphylla	157.72
Rubus_leightonii	172
Rhynchosia_pringlei	153.282
Erythrina_mulungu	0
Pilea_cymbifolia	243
Lupinus_argenteus_var_parviflorus	174.349
Mimosa_rosei	0
Vachellia_curvifructa	96.5
Mimosa_aculeaticarpa	131.848
Leptospron_adenanthum	189.383
Medicago_granadensis	114
Crataegus_michauxii	354.169
Cicer_chorassanicum	129.846
Berchemia_hispida	148.667
Drymocallis_convallaria	179.007
Polygala_bocainensis	169.333
Quercus_cocciferoides	170.333
Humularia_elisabethvilleana	93.8571
Spiraea_decumbens	306.25
Astragalus_glyciphyllos	209
Sorbus_aronioides	226.517
Derris_microphylla	174.417
Aremonia_agrimonioides	335.442
Isotropis_cuneifolia_subsp_cuneifolia	0
Mimosa_xanthocentra	124.775
Albizia_subdimidiata	140.063
Styphnolobium_conzattii	261.667
Astragalus_macrostachys	141
Quercus_hemisphaerica	279.181
Malus_hupehensis	166.523
Inga_cayennensis	0
Photinia_intergrifolia	232.8
Carpinus_minutiserrata	0
Prunus_sibirica	129.485
Zapoteca_gracilis	213.667
Calliandra_laxa_var_stipulacea	155.991
Astragalus_eremophilus	113.5
Arcoa_gonavensis	178.182
Lithocarpus_bullatus	322.261
Ficus_austrocaledonica	185.579
Ficus_schefferiana	327.091
Dolichos_pseudocajanus	93.3
Acacia_balsamea	40.6957
Crataegus_coleae	0
Cayaponia_ficifolia	70
Indigofera_depauperata	96.4318
Pygeum_microphyllum	0
Hemsleya_omeiensis	93.5
Crotalaria_perrieri	166.417
Vigna_exilis	113.364
Millettia_pulchra	152.462
Cyclopia_alpina	117.8
Myrianthus_cuneifolius	174.022
Lachemilla_vulcanica	342.15
Muellera_monilis	206.571
Swartzia_guatemalensis	219.838
Acacia_continua	81.2057
Acacia_strongylophylla	58.1901
Campylotropis_pseudo-macrocarpa	157.5
Ceanothus_bolensis	102.667
Mora_oleifera	258
Vicia_kulingana	0
Talbotiella_velutina	99.75
Senna_monozyx	99.7826
Rubus_guttiferus	159.158
Acacia_microbotrya	83.2287
Astragalus_tarijensis	123.9
Lithocarpus_falconeri	172.846
Muellera_monilis	151.857
Begonia_coccinea	179.615
Rubus_elegans	191.818
Mezoneuron_rubiginosum	56.5
Phaseolus_pachyrrhizoides	217.479
Arachis_chiquitana	99.2
Nissolia_chiapensis	137.714
Xanthophyllum_schizocarpon	254.8
Alphitonia_pomaderroides	63.6724
Rhinotropis_californica	135.685
Dolichos_simplicifolius	85.2308
Alchemilla_minor	244.143
Reynosia_ekmanii	301.5
Caragana_stipitata	78.5
Dalbergia_nigra	152.715
Pilea_lamiifolia	129.5
Calicotome_villosa	140.826
Mimosa_acantholoba	191.232
Machaerium_arboreum	211.459
Ulmus_scabra	0
Ficus_podocarpifolia	93.8929
Purshia_tridentata	136.167
Macrolobium_costaricense	294.107
Quercus_robur	336.96
Lachemilla_andina	292
Uraria_lacei	153.667
Ficus_aculeata	78.3234
Begonia_leprosa	124.857
Hovea_montana	316.426
Astragalus_conspicuus	100.167
Crotalaria_nyikensis	85.75
Astragalus_sesquiflorus	94.1304
Potentilla_pseudo-argentea	0
Begonia_villifolia	247.846
Phaseolus_nodosus	162.75
Rubus_missouricus	193.5
Ulmus_suberosa	0
Albizia_splendens	183.667
Urtica_atrichocaulis	170
Cytisus_striatus_subsp_megalanthus	95.6667
Wisteria_brevidentata	0
Astragalus_amherstianus	133.188
Vicia_argentea	388.625
Cynometra_hostmanniana	137.25
Aeschynomene_vigil	95.2667
Coulteria_velutina	193.143
Sicyos_angulatus	161.762
Securidaca_macrocarpa	202.5
Fordia_incredibilis	96
Mimosa_hamata	79.8
Astragalus_longisubulatus	72.5
Begonia_pedata	207.933
Pouzolzia_palmeri	0
Frangula_azorica	314.667
Sesbania_sudanica	33.5
Astragalus_ruiz-lealii	47.5
Astragalus_cerussatus	121.269
Astragalus_sepultipes	88.7826
Vachellia_eburnea	103.5
Polygala_leptalea	194.667
Celtis_aculeata	96.5
Quercus_myrsinaefolia	186.333
Paloue_induta	105.133
Lathyrus_ochrus	160.996
Machaerium_sericiflorum	126.5
Drymocallis_arguta	156.154
Gouania_axilliflora	134.5
Angylocalyx_talbotii	164.442
Sulla_spinosissima	74.5
Senegalia_paniculata	93.5
Dimorphandra_conjugata	131.077
Acacia_storyi	118.484
Rhamnus_brachypoda	124.848
Coussapoa_pachyphylla	191.421
Monnina_phytolaccifolia	170
Crotalaria_hyssopifolia	103.352
Dalbergia_minutiflora	170.2
Senna_centranthera	225.688
Vicia_americana	123.143
Phanera_lambiana	177
Pterocarya_fraxinifolia	219.195
Zornia_leptophylla	83.3438
Pultenaea_subspicata	108.812
Dermatophyllum_arizonicum	58.7778
Inga_rusbyi	205.824
Boehmeria_bullata	425.72
Sophora_chrysophylla	252.426
Lonchocarpus_lindsayi	66
Genistidium_dumosum	92.9167
Sageretia_wrightii	111.857
Bauhinia_saccocalyx	110.941
Elatostema_glabratum	176.5
Machaerium_chiapense	188.46
Galactia_tashiroi	185.647
Rubus_elongatus	317.593
Alchemilla_firma	391.125
Monnina_denticulata	248.615
Castanea_seguinii	139.257
Begonia_nantoensis	154.75
Pterocarya_rhoifolia	325.866
Medicago_scutellata	134.172
Aruncus_gombalanus	244.778
Piptadenia_adiantoides	161.204
Begonia_valida	51
Hoffmannseggia_tenella	73.2
Prunus_oleifolia	147.714
Lathyrus_lanszwertii_var_tracyi	138.294
Acacia_hypermeces	64.3333
Ficus_caucana	96.5
Canavalia_bicarinata	217.833
Phyllodoce_caerulea	0
Ficus_roraimensis	130.75
Pourouma_acuminata	160.833
Astragalus_brachypus	108
Desmodium_bridgesii	75.5
Urera_gabonensis	57
Andira_inermis	207.371
Sicyos_australis	146
Karwinskia_mollis	143.024
Peltogyne_parvifolia	111
Astragalus_brauntonii	118.057
Oxytropis_ochrantha	202.133
Astragalus_linifolius	99.1053
Pilea_hilariana	261.6
Genista_cinerascens	179.49
Pilea_latifolia	309.417
Zygia_engelsingii	179
Copaifera_duckei	118.038
Arapatiella_emarginata	207.909
Diphysa_punctata	0
Pilea_antioquensis	303
Aeschynomene_mollicula	117.13
Chamaecrista_cotinifolia	57
Clitoria_pozuzoensis	82
Acacia_limbata	55.9833
Rubus_rivialium	172
Phyllolobium_camptodontum	113.333
Chesneya_macrantha	138.857
Lithocarpus_caudatifolius	238.452
Prunus_brahuica	125.061
Rubus_goniophylloides	125
Dalbergia_stenophylla	161.882
Erythrina_fusca	208.915
Aspalathus_bracteata	138.553
Mucuna_platyphylla	107.5
Oxytropis_yunnanensis	270.667
Desmanthus_bicornutus	77
Erythrina_fusca	138.128
Pilogyne_tenuispica	103.5
Lessertia_acanthorhachis	71.8333
Pilea_arguta	331.688
Senna_caudata	302.087
Cliffortia_esterhuyseniae	127.533
Celtis_madagascariensis	129.724
Rubus_scolocaulon	110.5
Crudia_acuminata	139
Mimosa_orthacantha	178.933
Ottleya_nivea	89.1125
Ficus_kanukuensis	86
Vicia_nigricans	296.357
Astragalus_vallaris	125.292
Artocarpus_treculianus	306.778
Biancaea_sappan	148.571
Brownea_grandiceps	122.286
Begonia_glandulifera	229.444
Zornia_cearensis	86
Dalea_formosa	90.2667
Sindora_siamensis	165.263
Dalea_simulatrix	85
Elatostema_vittatum	173.167
Aeschynomene_ciliata	222.591
Cordyla_densiflora	79.3077
Senna_floribunda	193.179
Pericopsis_mooniana	121.4
Zehneria_guamensis	281.188
Astragalus_garbancillo	207.008
Alnus_jorulensis	138.5
Astragalus_verus	41
Entada_polystachya	0
Polygala_erioptera	86.9135
Rubus_frondosus	198.506
Mimosa_grahamii	114.658
Quercus_hypoleucoides	134.961
Rhynchosia_totta	24
Machaerium_cirreferum	149.5
Bossiaea_linophylla	110.785
Horkelia_rydbergii	104.753
Xanthophyllum_flavescens	227.04
Albizia_lucidior	197.393
Chamaecrista_conferta_var_machrisiana	0
Inga_multijuga_subsp_aestuariorum	121
Vachellia_permixta	79.3
Acacia_blakei	63.5
Polhillia_pallens	99
Acacia_truncata	94.3333
Rhynchosia_yunnanensis	160.5
Rosa_macrophylla	222.934
Rosa_comosa	172
Lithocarpus_edulis	193.047
Lathyrus_spathulatus	118.263
Rubus_arcticus	394.294
Vachellia_amythethophylla	104.464
Labichea_teretifolia	50.1067
Anarthrophyllum_patagonicum	96.1667
Wiborgia_leipoldtiana	0
Polygala_persicariaefolia	295.667
Parapiptadenia_rigida	0
Lupinus_involutus	159.5
Myrospermum_sousanum	108.5
Quercus_echinifera	0
Vigna_aconitifolia	165.4
Chamaecrista_grantii	103.3
Ficus_piresiana	169.939
Indigofera_nigrescens	308.322
Dalea_exilis	106.5
Ficus_glabristipulata	0
Castanopsis_boisii	120
Crataegus_irrasa	268.455
Peltogyne_pauciflora	97.6638
Astragalus_urmiensis	93
Quercus_ajoensis	85.3846
Rosa_ultramontana	51.5
Crotalaria_miottoae	267
Ficus_boninsimae	278.5
Calliandra_humilis_var_reticulata	109.8
Flemingia_parviflora	91.2981
Poitea_florida	137
Dalea_elegans	133.894
Potentilla_pseudosericea	206.5
Artocarpus_sepicanus	193.714
Desmodium_polygaloides	146
Chamaecrista_foederalis	103.316
Indigofera_purpusii	0
Dorstenia_ramosa	175.75
Chamaecrista_subdecrescens	70
Prunus_grisea	305.819
Dalea_transiens	93.6667
Hymenolobium_modestum	113.238
Crataegus_mendosa	72.2222
Senegalia_riparia	116.333
Acmispon_glaber	99.4615
Trifolium_variegatum	120.203
Bauhinia_burchellii	100.227
Alysicarpus_heyneanus	0
Dalbergia_tabascana	285.641
Artocarpus_integer	206.791
Lathyrus_japonicus_var_japonicus	240.445
Sorocea_jaramilloi	257.476
Swartzia_anomala	106.862
Plagiosiphon_discifer	141
Crotalaria_axillaris	170.058
Dalea_frutescens	118.226
Elatostema_balansae	211.161
Senna_pinheiroi	122.348
Astragalus_hyalinus	66
Cucumis_quintanilhae	86.5
Xylia_hoffmannii	131.85
Ulmus_moline	0
Lupinus_brachypremnon	0
Carya_glabra	226.435
Mora_paraensis	141.8
Polylepis_australis	143.964
Ibervillea_hypoleuca	160.547
Prunus_ursina	128.526
Lupinus_densiflorus_var_glareosus	38.5
Parkia_igneiflora	124.767
Trifolium_squarrosum_subsp_squarrosum	0
Adesmia_retusa	297.267
Betula_minor	399.986
Elatostema_seemannianum	182.8
Uraria_oblonga	175.182
Mora_ekmanii	234.412
Anarthrophyllum_rigidum	137.951
Vatairea_heteroptera	156.88
Trifolium_oxyodon	0
Zornia_sericea	157.7
Inga_steinbachii	128.583
Dorycniopsis_deccumbens	0
Monnina_costaricensis	381.25
Cotoneaster_multiflorus	195.117
Julbernardia_pellegriniana	147.938
Dunbaria_punctata	111
Phylica_velutina	142.448
Trifolium_hirtum	159.261
Alfaroa_colombiana	281.25
Casuarina_pauper	67.4152
Lecointea_marcano-bertii	162.143
Sorbus_porrigentiformis	400.024
Cheniella_clemensiorum	193.25
Xerosicyos_perrieri	85.9737
Melilotus_alba	246.648
Albizia_guillainii	66.5
Lupinus_quercuum	120
Xiphotheca_tecta	129.771
Streblus_usambarensis	123.875
Ottleya_utahensis	109.707
Rosa_gymnocarpa	195.192
Lupinus_arbustus_subsp_calcaratus	51.5
Styphnolobium_japonicum	80
Pilea_rugosissima	481.667
Vicia_hybrida	163.572
Betula_glandulifera	228
Monnina_salicifolia	344.037
Begonia_salaziensis	202
Lithocarpus_fohaiensis	194.4
Ancistrotropis_peduncularis	160.174
Ziziphus_obovata	0
Rhamnus_bungeana	87.5833
Momordica_boivinii	91.1026
Deguelia_amazonica	100.75
Acacia_mearnsii	143.007
Polhillia_obsoleta	0
Rubus_phoenicolasius	161.5
Lupinus_falsoprostratus	0
Biancaea_decapetala	215.304
Cojoba_arborea	293.095
Platypodium_viride	75.25
Casuarina_decaisneana	18
Swartzia_alternifoliolata	112.5
Astragalus_echinatus	113
Macrolobium_unifoliolatum	73.5
Ziziphus_talanai	121.667
Sorbus_pohuashanensis	138.75
Astragalus_hypoglottis	326
Crotalaria_verrucosa	122.284
Hedysarum_brachypterum	80.5
Havardia_mexicana	67.5
Juglans_mollis	172.295
Tachigali_venusta	72.25
Dalea_fieldii	121.5
Crotalaria_alata	102.708
Macroptilium_prostratum	75
Glycyrrhiza_aspera	121.286
Rosa_weisiensis	134
Ficus_romeroi	211.833
Lespedeza_capitata	214.275
Vigna_filicaulis	117.082
Dendrolobium_thorelii	145.6
Agrimonia_parviflora	192.655
Strongylodon_lucidus	235.865
Desmodium_jaliscanum	228.926
Indigofera_alpina	117.909
Alphitonia_xerocarpus	197.515
Phanera_nervosa	238.75
Ficus_thunbergii	170.667
Cypholophus_friesianus	251
Bossiaea_halophila	42.6667
Paloue_guianensis	171.375
Marina_calycosa	45.5
Melolobium_lampolobum	83.9091
Ficus_robusta	171.818
Lupinus_caudatus_subsp_caudatus	59.5
Spiraea_tomentosa	239.627
Quercus_eduardi	160.708
Cynometra_cuneata	82
Aspalathus_humilis	143.143
Dichrostachys_paucifoliolata	138.8
Gymnostoma_terminale	245.167
Astragalus_consanguineus	108
Mimosa_gracilis_subsp_capillipes	56
Zygia_coccinea_var_macrophylla	81.5
Acacia_pulviniformis	41.0769
Betula_alaskana	104.2
Carya_floridana	827.048
Chamaecrista_fasciculata	364.286
Gouania_latifolia	132.968
Humularia_meyeri-johannis	182.333
Desmodium_cuneatum	132.956
Ophrestia_oblongifolia	105.961
Indigofera_atriceps	202.733
Amelanchier_arborea	186.077
Phanera_ridleyi	101.5
Astragalus_lentiformis	170.286
Sorbus_anglica	345.286
Sicyos_montanus	250.069
Albizia_obliquifoliolata	0
Inga_striata	197.153
Ziziphus_lotus	112.435
Stylosanthes_hispida	134.931
Entada_rheedei	97.5
Rubus_hercynicus	153
Rosa_marschalliana	106
Mimosites_coloradensis	100.5
Begonia_bogneri	141.25
Parkia_versteeghii	163.875
Calliandra_guildingii	199.625
Lupinus_shockleyi	39.7933
Dioclea_virgata	160.635
Daviesia_grossa	85
Sorbus_hemsleyi	172.425
Crataegus_granatensis	84
Crataegus_canbyi	148.5
Parkia_panurensis	130.885
Argyrolobium_barbatum	82.3333
Senna_marilandica	0
Castanea_javanica	129.5
Chamaecrista_echinocarpa	114.714
Archidendron_pellitum	94.5
Begonia_dryadis	60
Rubus_xanthoneurus	173.479
Sorocea_steinbachii	167.931
Astragalus_salmonis	114.372
Sesbania_exaltata	137.118
Drymocallis_rhomboidea	303.75
Bauhinia_cookii	222.312
Canavalia_nitida	0
Millettia_sanagana	161.829
Vachellia_swazica	99.4412
Astragalus_callithrix	54.4242
Crataegus_wootoniana	156.333
Marina_goldmanii	125.75
Indigofera_bongardiana	129.632
Fragaria_daltoniana	291.2
Uraria_rotundata	95.3333
Waldsteinia_ternata	323.372
Xanthophyllum_ecarinatum	244
Daniellia_olivieri	0
Potentilla_pulchella	550.125
Crotalaria_purdieana	90.5
Sicyos_polyacanthus	164.383
Naucleopsis_ulei	180.519
Ventilago_inaequilateralis	129.714
Rhamnus_esquirolii	159.35
Rubus_occitanicus	0
Quercus_segoviensis	208.429
Chorizema_dicksoni	0
Genista_scorpius	120
Lackeya_multiflora	85.5
Quercus_planipocula	227.685
Aspalathus_trigona	69.5
Uraria_acuminata	88
Maniltoa_grandiflora	222.8
Mimosa_uraguensis	153.25
Geum_calthifolium	565.922
Jacksonia_thesioides	96.4068
Senegalia_borneensis	179.75
Peteria_scoparia	88.4074
Rubus_dasyacanthos	108
Erythrina_folkersii	217.788
Frangula_alnus	357.355
Swartzia_mauritianica	82
Apodanthera_roseana	51.5
Pilea_tenuipes	50.5
Ormosia_venosa	157.5
Begonia_portoricensis	110
Lotus_delortii	193.777
Trigonella_balansae	144.766
Senna_notabilis	50.0672
Quercus_arizonica	131.347
Xanthophyllum_heteropleurum	0
Indigofera_punctata	115.471
Cassia_fastuosa	126.467
Sohmaea_gracillima	181.105
Prunus_munsoniana	93.8571
Sindora_leiocarpa	210.048
Baphia_maxima	150.588
Muraltia_concava	109.571
Recordoxylon_speciosum	112.5
Machaerium_leiophyllum	170.562
Acmispon_argophyllus_var_niveus	88
Daviesia_lineata	31.1429
Sulla_carnosa	75.9333
Diphysa_sennoides	133.917
Dalea_bicolor	106.6
Nothofagus_crenata	299
Astragalus_pubentissimus	99.7945
Calliandra_paganuccii	113
Nissolia_leiogyne	158.65
Sorbus_pallescens	234.36
Vicia_melanopus	81
Mucuna_macrocarpa	83.5
Potentilla_jucunda	106.75
Lonchocarpus_sinaloensis	126.2
Ladeania_lanceolata	42.5
Bauhinia_ramosissima	125.151
Fragaria_cuneata	73
Cliffortia_perpendicularis	97.625
Daviesia_horrida	99.8542
Schizocarpum_parviflorum	196.205
Sechiopsis_diptera	281.75
Centrolobium_ochroxylon	86.5
Bauhinia_pulchella	108.924
Afzelia_rhomboidea	241.852
Zornia_megistocarpa	0
Brosimum_utile	212.275
Dalbergia_eremicola	62.9167
Indigofera_jaliscensis	192.596
Julbernardia_brieyi	148.424
Argyrolobium_baptisioides	96.75
Astragalus_hypoglottis	165.448
Quercus_peduncularis	220.505
Dalea_minutifolia	97.5
Diphysa_occidentalis	124.707
Crataegus_tetrica	0
Bossiaea_eremaea	34.0714
Zehneria_oligosperma	156.375
Pterodon_emarginatus	107.756
Tachigali_eriopetala	97.6667
Cynometra_lyallii	183.056
Ficus_satterthwaitei	261
Castanea_floridana	98.5
Scorpiurus_sulcata	63
Betula_chinensis	188.953
Desmodium_laevigatum	121.364
Boehmeria_macrophylla	215.691
Myrica_caroliniensis	311.571
