Species	Index
Ficus_dimidiata	0.422009
Genista_thyrrena	0.44558
Oxytropis_glabra	0.198483
Ceanothus_foliosus	0.882444
Abarema_nipensis	0.763339
Prunus_merriami	0.273849
Zygia_coccinea	0.326734
Rhynchosia_graciliflora	0
Coussapoa_nitida	1.53665
Rosa_eriostyla	0.315964
Galactia_brachystachys	0.356708
Astragalus_molybdenus	0.439224
Astragalus_bicristatus	0.673927
Muraltia_hirsuta	0.524271
Momordica_cardiospermoides	0.418837
Macroptilium_fraternum	0.32253
Pseudopiptadenia_schumanniana	0.937464
Boehmeria_densiflora	2.37709
Desmodium_cordistipulum	0.690865
Erythrina_latissima	0.624956
Desmodium_pachyrhiza	0.234349
Lotus_hirsutus	0.42385
Comptonia_peregrina	1.16235
Castanopsis_concinna	1.29629
Cotoneaster_rosiflorus	1.97294
Tephrosia_onobrychoides	0.485524
Kennedia_carinata	0.777287
Astragalus_nephtonensis	0.333509
Boehmeria_rugulosa	0.955699
Polygala_irwinii	0.88476
Pilea_pteridophylla	1.3326
Boehmeria_tricuspis	1.61338
Astragalus_lentiginosus_var_borreganus	0.263012
Zollernia_glaziovii	0.772252
Polygala_longa	0.245395
Artocarpus_rubrovenius	1.79361
Cyclopia_subternata	0.458002
Millettia_duchesnei	0.942362
Malus_angustifolia	1.03752
Acacia_cyperophylla	0.127286
Mimosa_galeottii	0.648278
Tachigali_davidsei	0.909981
Begonia_pectennervia	1.40285
Tephrosia_carrollii	0.758339
Quercus_gemelliflora	1.83828
Pilea_somai	2.33778
Derris_spanogheana	1.44578
Neptunia_pubescens_var_microcarpa	0.290975
Crotalaria_purshii	0.244229
Astragalus_pehuenches	0.303289
Dalea_emarginata	0.373607
Canavalia_brasiliensis	0.754855
Glycyrrhiza_inflata	0.0585916
Lonchocarpus_spectabilis	0.567844
Amelanchier_neglecta	1.11226
Astragalus_aquilonius	0.340427
Coronilla_lotoides	0.181056
Crotalaria_wildenowiana	0.251675
Genista_tridentata	0.719624
Rubus_macrophyllus	1.01992
Hebecarpa_palmeri	0.170081
Mimosa_fachinalensis	1.32387
Rosa_transmorrisonensis	4.39953
Chamabainia_cuspidata	2.15301
Castanopsis_longipetiolata	0.809022
Paraderris_piscatoria	1.58822
Abrus_laevigatus	0.603585
Betula_×sandbergii	0.811144
Vauquelinia_comptonifolia	0.243182
Cytisus_grandiflorus	0.262977
Prunus_nigra	1.06625
Erythrina_humeana	0.599307
Rubus_dissimulans	0.834122
Hedysarum_sulphurescens	0.750845
Pterocarpus_tinctorius	0.662328
Nothofagus_baumanniae	1.7533
Corylus_veitchiana	0.68025
Xanthophyllum_borneense	1.45405
Vicia_dumetorum	1.19733
Astragalus_huthianus	0.0940672
Ceanothus_vestitus	0.351449
Pilea_franquevilleana	0.659069
Ficus_oxymitroides	1.68135
Celtis_balansae	0.632228
Rubus_menglaensis	0.55529
Vicia_biennis	0.698541
Swartzia_mexicana	1.31597
Wiborgiella_leipoldtiana	0.149495
Prunus_argentea	0.280203
Lithocarpus_indutus	1.09514
Erythrina_hazomboay	1.33058
Denisophytum_stuckertii	0.248889
Chamaecrista_obolaria	0.784961
Canavalia_altipendula	1.4468
Dalbergia_hainanensis	0.938673
Oxytropis_williamsii	0.916677
Epirixanthes_papuana	1.93884
Carmichaelia_petriei	0.959846
Genista_eliassennenii	0.366622
Astragalus_canadensis_var_brevidens	0.0800568
Rosa_glaberrima	0.755048
Acacia_spinescens	0.370854
Ficus_macrorrhyncha	2.00231
Strongylodon_elmeri	0.891194
Polygala_ephedroides	0.239791
Camptosema_paraguariense	0.627634
Rubus_adjacens	0.507778
Trigonella_foenum-graecum	0.65458
Acacia_rhigiophylla	0.307827
Ficus_mollicula	1.30324
Newtonia_glandulifera	0.391354
Oxytropis_caespitosa	0.359758
Senna_aversiflora	0.569029
Tibetia_yunnanensis	0.706986
Rubus_anomalus	0.559681
Sanguisorba_polygama	0.617154
Potentilla_hallii	0.396223
Ficus_tridactylites	0.362507
Quercus_gilliana	0.829098
Alchemilla_flabellata	1.42053
Galactia_argentifolia	0.69073
Acacia_lanei	0.223907
Rubus_rusticanus	0.449349
Sicyos_kunthii	0.839398
Senegalia_kraussiana	0.645149
Pithecellobium_blanchetii	0.461107
Ficus_gibbsiae	1.86771
Helianthostylis_steyermarkii	1.7236
Photinia_lochengensis	0.807934
Astragalus_saetiger	0.177604
Oxytropis_kopetdagensis	0.185106
Spiraea_velutina	0.808883
Ateleia_cubensis	0.80569
Potentilla_brauniana	2.19655
Elaeagnus_guizhouensis	0.907554
Myrica_burmannii	0
Swartzia_oraria	1.97778
Smithia_erubescens	0.655996
Oxytropis_jabalambrensis	0.647132
Polygala_asbestina	0.248476
Vigna_kirkii	0.742204
Neoachmandra_platysperma	0.444711
Muraltia_chamaepitys	0.503104
Senna_pilosior	0.170615
Camptosema_scarlatinum	0.499087
Astragalus_plattensis	0.512984
Inga_tenuicalyx	1.19015
Rubus_canescens	0.963297
Erythrocoma_arizonica	0.236884
Senna_pallida	0.784104
Swartzia_acutifolia	0.833461
Dolichos_hastaeformis	0
Rubus_glaucus	1.48589
Inga_latipes	1.85712
Millettia_glaucescens	1.87397
Mimosa_sanguinolenta	0.931017
Rosa_serrulata	0.698357
Ulmus_thomasii	1.07781
Trifolium_depauperatum	0.522951
Aspalathus_vulpina	0.265293
Erythrina_huehuetenangensis	1.89777
Vicia_aphylla	0.313127
Crotalaria_subdecurrens	0.881533
Bryonia_syriaca	0.422768
Balgoya_pacifica	1.54318
Securidaca_tomentosa	0.591736
Astragalus_gypsodes	0.210125
Inga_uraguensis	0.872748
Senegalia_polyphylla	0.572893
Lithocarpus_paviei	0.869091
Grona_rubra	0.872323
Acacia_pachyacra	0.180367
Galactia_striata	0.811973
Erythrina_humei	0.447761
Senna_aphylla	0.215703
Senegalia_venosa	0.189361
Crataegus_crus-galli	0.964169
Mimosa_splendida	0.999331
Lespedeza_dunnii	0.972588
Adesmia_trifoliolata	0.0744167
Potentilla_arenaria	1.14729
Swartzia_oblanceolata	1.46308
Trifolium_trichocephalum	1.26832
Inga_sapindoides	0.875787
Pueraria_montana_var_lobata	1.06887
Lupinus_polyphyllus_var_grandifolius	0.544812
Dalea_bicolor_var_naviculifolia	0.220644
Rosa_inodora	1.24322
Astragalus_rupifragus	0.589336
Pilea_hexagona	0.610132
Trymatococcus_oligandrus	1.49407
Phanera_vahlii	0.880723
Derris_tonkinensis	0.765284
Urtica_aspera	1.94797
Acacia_brassii	1.0462
Daviesia_lancifolia	0.342989
Tephrosia_sinapou	1.03213
Lonchocarpus_rugosus	0.910191
Oxytropis_sordida	1.28652
Schnella_erythrantha	1.11199
Trifolium_ornithopodioides	1.05517
Astragalus_calycosus_var_scaposus	0.740735
Archidendron_bigeminum	3.08061
Microcharis_gyrata	0.094181
Pultenaea_scabra	0.885582
Mimosa_velloziana	0.979143
Crataegus_painteriana	0.565867
Thladiantha_pustulata	0.735189
Cynometra_vogelii	0.752492
Dioclea_ornithoryncha	0.492102
Crotalaria_paraspartea	0.409373
Adenocarpus_foliolosus	0.380523
Zygia_brenesii	1.85511
Auerodendron_cocuyo	0.415541
Astragalus_griseus	0.106606
Myrica_microcarpa	1.68837
Begonia_integrifolia	1.08561
Colutea_melanocalyx	0.617123
Acacia_pubescens	0.15521
Inga_bourgoni	0.892969
Clathrotropis_brachypetala	1.40578
Indigofera_strigosa	0.500207
Pilea_beguinotii	1.60063
Malus_yunnanensis	0.885198
Crataegus_invicta	0.669018
Psoralea_martinii	0.234163
Senna_pilifera	0.308866
Wiborgia_leptoptera	0.217226
Smithia_hirsuta	1.50123
Ormocarpum_cochinchinensis	1.22216
Chamaecrista_leschenaultiana	0.502677
Zapoteca_tehuana	0.409148
Collaea_speciosa	1.04927
Begonia_scabrida	0.610041
Leonardoxa_romii	0.950472
Erythrostemon_caudatus	0.311339
Andira_macrothyrsa	1.75612
Desmodium_angustifolium	0.234349
Leucaena_macrophylla_subsp_macrophylla	0.301633
Quercus_elliptica	0.902403
Astragalus_biovulatus	0.103561
Inga_virgultosa	1.65782
Bryonia_cretica	0.547487
Dalbergia_elegans	0.739044
Onobrychis_galegifolia	0.291046
Desmodium_paniculatum	0.977975
Clitoria_fairchildiana	1.07763
Astragalus_chamissonis	0.66064
Stylosanthes_vallsii	0.94841
Carmichaelia_astonii	0.615213
Rubacer_parviflorum	0.54776
Astragalus_nudisiliquus	0.205296
Kebirita_roudairei	0.0436897
Acacia_maconochieana	0.2228
Albizia_arenicola	0.638244
Brongniartia_sousae	0.4349
Cyclanthera_tenuisepala	1.16841
Senna_catingae	0.287484
Acaciella_angustissima	0.260374
Nothofagus_cliffortioides	1.64906
Elatostema_lithoneuron	1.79265
Humulus_yunnanensis	0.8117
Xanthophyllum_beccarianum	2.01021
Indigofera_oblongifolia	0.36386
Mimosa_hirsutissima	0.939587
Pachyrhizus_erosus	0.245978
Astragalus_hamiltonii	0.217748
Pultenaea_procumbens	0.647094
Senegalia_sororia	0.221934
Utsetela_gabonensis	1.03997
Otholobium_munyense	0.326734
Cyclanthera_langaei	1.20598
Vicia_multicaulis	0.585686
Astragalus_parodii	0.50753
Sorbaria_aitchisonii	0.466381
Pteromonnina_amarella	0.43546
Rubus_boraeanus	0.885878
Rhynchosia_swartzii	0.670361
Dalbergia_oliveri	0.598097
Rosa_lucieae	1.93471
Indigofera_longibarbata	0.705522
Oxytropis_borealis	0.437987
Sindoropsis_letestui	1.29469
Rubus_blepharoneurus	0.308923
Acacia_andrewsii	0.204674
Acacia_alcockii	0.445739
Lupinus_chamissonis	0.525253
Rubus_leptothyrsus	1.09189
Crotalaria_cleomifolia	0.856143
Oxytropis_campestris_var_varians	0.537455
Begonia_cordifolia	0.861599
Dermatophyllum_arizonicum	0.0743659
Dalea_insignis	0.509781
Acacia_obliquinervia	1.13819
Rubus_leucandrifolius	0.885878
Thermopsis_rhombifolia_var_divaricarpa	0.332301
Astragalus_tridactylicus	0.287722
Geum_andicola	1.59183
Polygala_aspalatha	0.806534
Cyclanthera_pedata	1.11851
Acaena_rorida	1.61973
Crataegus_nananixonii	0.641054
Elatostema_nanchuanense	0.703276
Acacia_pilligaensis	0.448705
Cochliasanthus_caracalla	0.991847
Tephrosia_luzoniensis	1.18553
Centrosema_arenicola	0.852033
Rubus_adenotrichos	1.04942
Crataegus_songarica	0.516339
Ficus_episima	1.05221
Desmodium_strigillosum	1.01214
Chamaecrista_exigua	0.121509
Medicago_rigiduloides	0.459807
Pseudosindora_palustris	2.01768
Gompholobium_polymorphum	0.64827
Quercus_argyrotricha	0.506734
Dimorphandra_multiflora	0.776718
Xanthophyllum_adenotus	1.96586
Colubrina_triflora	0.510111
Crataegus_jackii	0.83866
Acmispon_nudatus	0.0481649
Urtica_peruviana	0.34917
Musanga_cecropioides	1.1665
Rubus_calothyrsus	0.561425
Betula_grossa	2.04876
Pultenaea_humilis	0.671376
Rubus_parvus	3.70124
Quercus_griffithii	1.19911
Cliffortia_intermedia	0.516432
Galactia_viridiflora	0.506173
Rubus_pugnax	0.52508
Daviesia_polyphylla	0.504825
Lonchocarpus_tenorioi	0.257895
Cyclopia_meyeriana	0.228491
Potentilla_haynaldiana	0.665247
Hemsleya_macrocarpa	0.398118
Stryphnodendron_racemiferum	1.40863
Quercus_baloot	0.655038
Astragalus_penduliflorus	1.88362
Albizia_zimmermannii	0.537036
Cucumis_leptodermis	0
Machaerium_pseudoacutifolium	0.379751
Phylloxylon_decipiens	0.819576
Ficus_quichuana	2.10213
Indigofera_mangokyensis	0.708697
Kotschya_platyphylla	0.831731
Thermopsis_gracilis_var_gracilis	0.489563
Sorbus_californica	1.11137
Astragalus_saganlugensis	0.31532
Phanera_lingua	1.66858
Mimosa_pilifera	0.79179
Astragalus_megalanthus	0.357696
Phylica_pearsonii	0.070331
Cajanus_mareebensis	0.333129
Trifolium_micranthum	1.20745
Phylica_strigulosa	0.404827
Brachystegia_cynometroides	0.718383
Piptadenia_uaupensis	1.27394
Vicia_abbreviata	0.787797
Millettia_ahernii	1.38093
Amphithalea_intermedia	0.414628
Cheniella_corymbosa	1.33307
Potentilla_rubra	0.457967
Cyclanthera_quinquelobata	0.885755
Polygala_rajasii	0.461819
Cayaponia_cruegeri	1.3369
Polygala_apressa	0.786666
Lachemilla_perryana	1.00073
Potentilla_jenissejensis	0.58561
Berchemiella_wilsonii	0.434677
Anthonotha_macrophylla	1.11369
Acacia_leptopetala	0.242489
Lupinus_tomentosus	0.433945
Dialium_holtzii	0.696334
Ancistrotropis_clitorioides	0.712591
Desmodium_venosum	0.72302
Muraltia_depressa	0.333134
Albizia_obliquifoliolata	1.01482
Potentilla_basaltica	0.0912783
Pilea_angolensis	1.0101
Rubus_transiens	0.715132
Hovea_celsi	0.458976
Cryptandra_myriantha	0.295093
Polygala_brachyanthema	0.181024
Hosackia_alamosana	0.143494
Coursetia_hidalgoana	0.275756
Butea_buteiformis	1.05515
Astragalus_jacobsii	0.215341
Schnella_uleana	1.10649
Obetia_carruthersiana	0.20479
Mimosa_tricephala_var_xanti	0.453156
Campsiandra_taphornii	0.992638
Schotia_capitata	0.460079
Aspalathus_joubertiana	0.258896
Ononis_cristata_subsp_cristata	1.07734
Rubus_schmidelioides	2.54974
Dalbergia_emirnensis	0.51468
Xanthophyllum_obscurum	1.86879
Rubus_oigoclados	0.885878
Trifolium_medium	1.2209
Monnina_glaberrima	1.25354
Elatostema_benguetense	1.6672
Camptosema_praeandinum	0.527809
Quercus_macranthera	0.757289
Crotalaria_kurzii	0.845251
Poterium_sanguisorba	0.95394
Hedysarum_algidum	0.671714
Phylica_harveyi	0.35644
Helinus_mystacinus	0.652572
Ziziphus_rugosa	1.08961
Blastania_garcinii	0.244229
Quercus_rolfsii	0.757871
Agrimonia_nipponica	1.27675
Melilotus_elegans	0.341952
Mimosa_microcephala	1.28769
Indigofera_hendecaphylla_var_hendecaphylla	1.27972
Alchemilla_volkensii	1.0073
Sageretia_spicata	0.476058
Xanthophyllum_neglectum	1.44522
Amelanchier_integrifolia	0.180812
Sphenostylis_stenocarpa	0.807032
Elaeagnus_triflora	1.49141
Dendrolobium_ursinum	0.707136
Ficus_pacifica	1.33771
Daviesia_scoparia	0.263937
Dimorphandra_campinarum	1.30179
Chamaecrista_symonii	0.342377
Zizyphus_borneensis	0
Acacia_disticha	0.323399
Swartzia_obscura	1.08184
Genista_ferox	0.582988
Dussia_macroprophyllata	2.08881
Periandra_coccinea	1.25023
Macrolobium_colombianum	2.14603
Astragalus_douglasii_var_perstrictus	0.1694
Monnina_subscandens	0.650787
Trifolium_fucatum	0.376478
Celtis_caudata	0.545529
Zapoteca_formosa_subsp_rosei	0.273502
Senna_occidentalis	0.916257
Laportea_decumana	1.33906
Astragalus_didymocarpus	0.142916
Taverniera_aegyptiaca	0.0179748
Xanthophyllum_sulphureum	0.968981
Polygala_ovatifolia	0.313933
Albizia_decandra	0.612775
Rubus_thomsonii	1.11278
Parkinsonia_microphylla	0.165765
Cyclanthera_cordifolia	0.807474
Senegalia_kraussiana	0.607904
Prunus_fujianensis	1.58418
Phanera_bassacensis	1.1719
Indigofera_emarginella	0.735935
Copaifera_panamensis	1.41637
Indigofera_spicata	0.703843
Comesperma_spinosum	0.107868
Rubus_praeceptorum	0.537138
Vigna_penduncularis	0
Indigofera_ramulosissims	1.05217
Amphicarpaea_bracteata	0.840622
Cecropia_andina	0.971908
Brongniartia_podalyrioides	0.482735
Mucuna_killipiana	0.973505
Crataegus_oresbia	0.559015
Mucuna_reticulata	1.2403
Onobrychis_arnacantha	0.127537
Comesperma_integerrimum	0.239334
Ficus_densistipulata	0.826933
Elatostema_belense	1.45038
Errazurizia_multifoliolata	0.0718607
Trifolium_echinatum	0.582687
Ficus_scratchleyana	2.07658
Dalea_carthagenensis	0.647201
Baptisia_minor	0.594075
Colubrina_nepaulensis	1.15836
Aotus_lanigera	1.08459
Xipotheca_fruticosa	0.86467
Indigofera_linnaei	0.361422
Bauhinia_catingae	0.157176
Bossiaea_rhombifolia	0.822207
Gurania_huebneri	1.31792
Dunbaria_rubella	0.841556
Cercocarpus_argenteus	0.218352
Quercus_hannibali	0.273849
Heterostemon_ingifolius	0.670106
Phylica_rigidifolia	0.209301
Inga_chrysantha	1.40838
Calycophysum_weberbaueri	0.792309
Pseudosicydium_acariianthum	1.20999
Prunus_ceylanica	2.36265
Pilea_filicina	1.06997
Trigonella_spruneriana	0.399109
Celtis_adolfi-friderici	0.926684
Pseudopiptadenia_pittieri	0.478584
Polygala_glochidiata	0.8095
Trifolium_bivonae	0.630412
Xanthophyllum_nigricans	1.29622
Quercus_consimilis	0.987376
Astragalus_tibetanus	0.255705
Polygala_abreui	0.893782
Mimosa_quadrivalvis_var_occidentalis	0.25273
Stachyothyrsus_staudtii	1.21637
Boehmeria_japonica	1.72218
Dalea_sericea	0.571148
Astragalus_tyghensis	0.383174
Arachis_decora	0.81782
Gerrardanthus_macrorhizus	0.600649
Ebenus_cretica	0.707669
Aeschynomene_solitariiflora	0.675218
Erythrostemon_glandulosus	0.537354
Juglans_ailanthifolia	1.4972
Leobordea_mucronata	0.58782
Crataegus_mutans	0.596016
Serianthes_grandiflora	1.46511
Ficus_sundaica	1.94741
Pediomelum_latestipulatum	0.458754
Arachis_lutescens	0.834376
Oxytropis_giraldii	0.605141
Gurania_rhizantha	1.7195
Lasiobema_strychnoideum	1.1625
Acacia_brachystachya	0.174828
Cicer_stapfianum	0.0827291
Libidibia_glabrata	0.455164
Gymnostoma_nobile	2.14755
Morella_arborea	1.94806
Cliffortia_linearifolia	0.62236
Trifolium_campestre_subsp_campestre	0.197146
Desmodium_incanum	0.631684
Quercus_konishii	1.09197
Rubus_irasuensis	1.03655
Millettia_impressa	0.671446
Muraltia_salsolacea	0.396381
Begonia_humilis	1.157
Lithocarpus_chrysocomus	1.15127
Delonix_baccal	0.220527
Gurania_bignoniacea	1.58048
Cotoneaster_glomerulatus	0.900953
Gymnostoma_vitiense	1.56508
Fordia_rheophytica	1.88281
Prunus_odorata	1.0576
Hesperolaburnum_platycarpum	0.174294
Lithocarpus_stenopus	0.448862
Schistocarpaea_johnsonii	2.01869
Pyranthus_lucens	0.826241
Microsechium_gonzalo-palomae	0.674434
Aspalathus_lanceifolia	0.381071
Alnus_matsumurae	2.63621
Berchemia_omeiensis	1.07922
Acacia_hammondii	0.442687
Bossiaea_aurantiaca	0.174203
Senna_phlebadenia	1.01356
Lupinus_variicolor	0.866993
Tephrosia_macropoda	0.294798
Rafnia_alata	0.262644
Dolichos_gululu	0.635016
Rhamnus_sphaerosperma	1.13058
Anthyllis_hamosa	0
Lotononis_strigillosa	0.0261661
Celtis_latifolia	1.87845
Archidendron_parviflorum	1.36541
Acacia_teretifolia	0.383572
Glycine_albicans	0.720053
Ficus_bussei	0.547537
Acmispon_micranthus	0.497421
Astragalus_lindheimeri	0.481326
Phanera_retusa	0.931151
Prunus_takasagomontana	2.86414
Ateleia_albolutescens	0.58651
Tephrosia_spicata	1.01495
Trifolium_gymnocarpon	0.356817
Castanopsis_oligoneura	1.7867
Astragalus_stocksii	0.16383
Phaseolus_coccineus	0.384769
Senna_cardiosperma	0.180108
Aeschynomene_amorphoides	0.550209
Rubus_pronus	0.524894
Pityrocarpa_obliqua	0.639717
Diphysa_ormocarpoides	0.223843
Phylica_affinis	0.171143
Astragalus_kirpicznikovii	0.324138
Inga_ruiziana	0.705412
Astragalus_remotijugus	0.133704
Tessmannia_africana	1.14233
Hymenaea_oblongifolia	1.70561
Schnella_cupreonitens	1.19366
Astragalus_trichopodus_var_lonchus	0.145351
Pilea_dauciodora	1.29452
Aspalathus_tenuissima	0.461246
Begonia_ferruginea	1.31332
Atroxima_afzeliana	1.15862
Astragalus_pycnorhizus	0.4796
Cynometra_bahuiniaefolia	0
Crotalaria_smithiana	0.144046
Lupinus_piurensis	0.211258
Inga_ulei	1.24226
Vachellia_campeachiana	0.48238
Indigofera_cassioides	0.49329
Acacia_hemiteles	0.209079
Zygia_peckii	1.48995
Zornia_confusa	0.873338
Zygia_cataractae	1.35696
Rosa_laevigata	1.3687
Cotoneaster_harrysmithii	0.676756
Machaerium_hirtum	0.964734
Senegalia_galpinii	0.415571
Rhynchosia_elegans	0.607544
Abarema_cochliacarpos	0.850903
Caragana_soongorica	0.150743
Acaena_pinnatifida	0.706691
Calliandra_trinervia_var_arborea	0.746149
Crotalaria_torrei	0.644333
Rosa_leschenaultiana	0.723043
Acacia_hamiltoniana	0.509216
Astragalus_hajastanus	0.464186
Inga_sertulifera_subsp_sertulifera	0.308866
Acacia_hastulata	0.912292
Melilotus_neapolitana	0.56537
Spiraea_ulmifolia	0.850909
Quercus_striatula	0.392925
Vicia_epetiolaris	0.864611
Spatholobus_latibractea	1.28422
Debregeasia_longifolia	1.33545
Pseudolmedia_glabrata	1.6192
Trichosanthes_subvelutina	1.23768
Strophostyles_leiosperma	0.691215
Elaeagnus_commutata	0.636446
Dorstenia_benguellensis	0.739939
Elaeagnus_parvifolia	0.450435
Lathyrus_saxatilis	0.533492
Astragalus_echinops	0.325749
Pouzolzia_formicaria	1.59958
Astragalus_odoratus	0.498582
Prunus_muris	1.39308
Potentilla_pectinisecta	0.447783
Crotalaria_cylindrica	0.704911
Crataegus_viridimontana	0.521603
Astragalus_sprucei	0.633982
Piptanthus_nepalensis	0.911441
Echinospartum_boissieri	0.515095
Indigofera_trifoliata	1.08118
Archidendron_chevalieri	0.418163
Phylica_pubescens	0.532339
Mimosa_pedersenii	0.594128
Arthroclianthus_deplanchei	1.41046
Astragalus_harrisonii	0.147417
Crotalaria_abscondita	0.500834
Antopetitia_abyssinica	1.14537
Xanthophyllum_clovis	1.29778
Indigofera_baumiana	0.511109
Elatostema_rubro-stipulatum	1.01761
Calliandra_antioquiae	0.846648
Rhynchosia_monticola	1.50123
Rubus_sengorensis	0.543029
Berchemia_nana	0.520014
Lupinus_luteolus	0.376883
Guilandina_ciliata	0.673616
Myrianthus_arboreus	1.14112
Acacia_euthycarpa	0.313147
Betula_platyphylla	0.935637
Potentilla_divisa	0.194108
Astragalus_miniatus	0.240204
Begonia_monadelpha	0.711093
Astragalus_hartvigii	0.296517
Zornia_gibbosa	1.25878
Meristotropis_triphylla	0.165323
Macrolobium_angustifolium	1.54231
Rhynchosia_leandrii	0.50455
Crotalaria_cuspidata	0.631283
Poikilospermum_lanceolatum	0.943391
Liparia_angustifolia	0.482815
Lupinus_vallicola	0.719443
Kedrostis_leloja	0.435635
Potentilla_oblanceolata	0.554158
Ormosia_holerythra	1.28145
Schleinitzia_novoguineensis	1.02745
Trifolium_amabile_var_mexicanum	0.648301
Lupinus_apertus	1.10875
Cliffortia_baccans	0.219025
Lupinus_splends	0.440363
Medicago_platycarpa	0.714705
Holocalyx_glaziovii	0.308866
Anisophyllea_obtusifolia	0.861247
Vigna_longifolia	0.505221
Cyclantheropsis_madagascariensis	0.508769
Ficus_vasculosa	1.51015
Chamaerhodos_trifida	0.366568
Rhynchosia_buettneri	0.37443
Acacia_olsenii	0.734788
Potentilla_subgorodkovii	1.09178
Quercus_treubiana	1.96435
Castanea_henryi	1.19222
Vachellia_nilotica_subsp_tomentosa	0.402016
Lonchocarpus_parviflorus	0.846508
Piptadenia_trisperma	0.773775
Centrolobium_paraense	1.11987
Pithecellobium_lanceolatum 	0.535296
Rubus_acutilinguus	0.885878
Grona_barbata	0.773766
Rosa_boissieri	0.18895
Ficus_quercetorum	2.02559
Clitoria_leptostachya	1.30194
Prunus_guanaiensis	0.790802
Potentilla_salisburgensis	0.782052
Alchemilla_fulgens	1.52206
Rubus_hakonensis	1.79543
Machaerium_aureum	0.488047
Amorpha_georgiana	0.823826
Senegalia_berlandieri	0.342306
Acacia_blayana	0.69727
Cercis_canadensis_var_orbiculata	0.161935
Rubus_saxatilis	1.78079
Senna_hayesiana	0.510422
Callerya_sumatrana	1.29956
Adenopodia_patens	0.810233
Crudia_glaberrima	1.56299
Crataegus_sheila-phippsiae	0.656405
Chamaecrista_tephrosiifolia	0.397878
Chapmannia_gracilis	0.0912132
Sorbus_bristoliensis	1.22474
Acacia_sibina	0.177488
Polylepis_pauta	1.02921
Ficus_montana	1.64316
Brosimum_parinarioides	1.46497
Ficus_amplissima	0.348914
Helicotropis_linearis	1.04556
Oxytropis_selengensis	0.315217
Lespedeza_procumbens	1.03334
Ormosia_discolor	1.52678
Rhamnus_sphaeroserma	0.758271
Alchemilla_pseudincisa	1.18897
Mimosa_quitensis	0.765701
Copaifera_mildbraedii	1.17693
Potentilla_villosa	2.94279
Rhynchosia_hauthalii	0.935864
Zornia_sericea	0.893758
Eremosparton_songoricum	0.114957
Rubus_bertramii	1.42787
Lupinus_covillei	0.567863
Arachis_matiensis	0.76986
Potentilla_biennis	0.432994
Malus_orientalis	1.10743
Orbexilum_pedunculatum_var_psoralioides	0.999787
Potentilla_vreelandii	0.33863
Caragana_pumila	0.346621
Astragalus_spinosus	0.11999
Swartzia_latifolia	1.01508
Uleanthus_erythrinoides	1.25499
Senna_armata	0.0876816
Indigofera_cuneata	0.260891
Galactia_grewiaefolia	0.510228
Neptunia_plena	0.744695
Mimosa_monancistra	0.370797
Cyclopia_falcata	0.457412
Helicostylis_affinis	0.704864
Aeschynomene_sensitiva	0.467593
Quercus_tozzae	0.760062
Rhamnus_crenata	0.787432
Celtis_helleri	0.294653
Aspalathus_dianthophora	0.123496
Caragana_laeta	0.297481
Pilea_funkikensis	2.4994
Pilea_foliosa	0.61455
Astragalus_glycyphylloides	0.794766
Austrobryonia_centralis	0.186945
Begonia_erectotricha	1.46671
Begonia_letouzeyi	1.5434
Astragalus_ammodendron	0.307527
Prosopis_pubescens	0.16563
Rhamnus_infectoria	0.452363
Otholobium_brachystachyum	0.896306
Elatostema_pinnatum	1.31009
Desmodium_maxonii	1.41372
Melanoxylon_brauhia	0.574175
Gymnostoma_rumphianum	0.970411
Muraltia_alopecuroides	0.396497
Trifolium_apertum	1.00665
Astragalus_ovigerus	0.110987
Pilea_tabularis	0.87798
Cliffortia_ruscifolia	0.439438
Lonchocarpus_schiedeanus	1.12699
Oxytropis_kusnetzovii	1.08301
Crataegus_compitalis	0.442816
Rhamnus_intermedia	1.1707
Mimosa_oligophylla	0.895
Zelkova_sinica	0.73564
Polylepis_lehmannii	0.256879
Phanera_integrifolia_subsp_cumingiana	0.777373
Agrimonia_pubescens	0.984019
Senegalia_purpusii	0.235703
Ficus_araneosa	1.58899
Canavalia_picta	0.974275
Xanthophyllum_palawanense	0.717905
Dalea_hintonii	0.491678
Sorbus_semiincisa	0.321857
Mimosa_quadrivalvis_var_jaliscensis	0.427212
Quercus_soleriana	1.28385
Pultenaea_baeuerlenii	0.795618
Dalbergia_hildebrandtii	1.02485
Alchemilla_hoppeaniformis	0.67324
Potentilla_convallaria	0.642787
Senna_pilifera	0.891234
Viminaria_juncea	0.512248
Acacia_obtusata	0.82108
Desmodium_platycarpum	0.820334
Trifolium_burchellianum	0.738374
Hypocalyptus_sophoroides	0.330052
Trifolium_oliganthum	0.512854
Polygala_hybrida	0.328707
Crotalaria_angulata	0.467372
Flemingia_philippinenses	0.727665
Petelotiella_tonkinensis	0.840778
Fagus_sieboldii	1.06086
Indigofera_subcorymbosa	0.543593
Brachystegia_puberula	0.66656
Potentilla_nuttallii	0.557987
Pyranthus_alasoa	0.506017
Mimosa_hasslerana	0.565812
Dalea_pogonathera	0.266484
Coussapoa_cinnamomifolia	1.66439
Xanthophyllum_ovatifolium	1.31369
Ventia_alnifolia	0.465401
Acacia_subulata	0.466257
Colutea_orientalis	0.394312
Alnus_rugosa 	0.870136
Isoberlinia_tomentosa	0.567903
Phaseolus_pedicellatus	0.574434
Securidaca_micheliana	2.05067
