"","species","temperature","bio3","bio4","precipitation","bio15","bio17","elevation","nitrogen","carbon","ph","sand","coarsefragment","needleleaf","deciduousbroadleaf","herbaceous","aridity","nodulation","nodulationtype","subfamily"
"3153","Canavalia_eurycarpa"," 229.625000","70.8750"," 1079.210","1747.58000"," 46.37500","203.7080000"," 641.70800","145.13"," 38.791700","50.3333","42.5000"," 3.458330"," 0.00000000"," 2.45833000"," 1.1666700","1.03921","Yes","Rhizobial","Papilionoideae"
"3154","Canavalia_favieri"," 188.833000","44.3333"," 1963.500"," 953.66700"," 30.66670","131.8330000"," 103.83300","124.4"," 32.000000","45.8333","41.5000"," 4.166670"," 0.00000000"," 0.00000000"," 0.0000000","0.907143","Yes","Rhizobial","Papilionoideae"
"3155","Canavalia_galeata","  99.000000","33.0000","  701.500","1407.00000","  9.50000","278.5000000"," 329.00000","104.5"," 34.500000","25.0000","15.5000"," 3.000000"," 1.50000000"," 4.50000000"," 0.0000000","0.601894","Yes","Rhizobial","Papilionoideae"
"3156","Canavalia_glabra"," 217.792000","66.7917"," 1586.670","2155.81000"," 69.87500","144.5690000"," 852.83300","218.324"," 41.527800","56.9444","35.7222","14.027800"," 3.61644000"," 1.65753000"," 3.1232900","1.18648","Yes","Rhizobial","Papilionoideae"
"3157","Canavalia_gladiata"," 215.043000","45.4468"," 3864.400","1471.02000"," 82.95740"," 65.8936000"," 547.97900","142.412"," 30.468100","58.7021","33.8723","15.638300"," 2.00000000"," 3.57447000"," 2.8723400","1.08388","Yes","Rhizobial","Papilionoideae"
"3158","Canavalia_grandiflora"," 130.000000","36.0000","  287.500","1144.00000"," 31.50000"," 49.0000000","  37.50000","0"," 10.500000","21.5000","20.5000"," 0.500000"," 0.00000000"," 0.00000000"," 0.0000000","1.0685","Yes","Rhizobial","Papilionoideae"
"3159","Canavalia_hawaiiensis"," 170.462000","65.9231"," 1033.920","1341.08000"," 20.30770","262.2310000"," 820.38500","216"," 86.538500","55.0769","34.7692","13.384600"," 6.46154000"," 3.76923000"," 0.6923080","1.55755","Yes","Rhizobial","Papilionoideae"
"3160","Canavalia_hirsutissima"," 189.492000","68.9917"," 1402.470","1521.34000"," 85.36670"," 71.6750000","1504.78000","235.518"," 28.316700","58.3000","33.5833","17.433300"," 7.99167000"," 2.85000000"," 7.1583300","0.890198","Yes","Rhizobial","Papilionoideae"
"3161","Canavalia_kauaiensis"," 163.667000","54.5000"," 1242.500","2520.50000"," 24.00000","454.1670000"," 508.16700","258","107.667000","42.8333","28.0000"," 9.000000"," 0.66666700","11.33330000"," 0.1666670","1.89263","Yes","Rhizobial","Papilionoideae"
"3162","Canavalia_lineata"," 210.207000","37.2613"," 4439.040","2149.30000"," 62.26130","198.0090000"," 137.72100","170.671"," 53.101600","56.3359","35.6562","10.601600"," 4.76336000"," 0.25954200"," 1.1221400","1.91786","Yes","Rhizobial","Papilionoideae"
"3163","Canavalia_madagascariensis"," 240.373000","65.5373"," 1920.190","1214.19000","105.94000"," 30.4030000"," 371.71600","126.738"," 24.597000","57.9552","59.1791"," 6.705880"," 0.00000000"," 9.45588000","15.6471000","0.726323","Yes","Rhizobial","Papilionoideae"
"3164","Canavalia_mattogrossensis"," 231.783000","65.6087"," 1844.960","1315.24000"," 54.94780","113.9130000"," 598.65200","132.692"," 32.669600","55.1130","51.6696"," 4.052170"," 0.00000000"," 4.56522000"," 4.3217400","0.793747","Yes","Rhizobial","Papilionoideae"
"3165","Canavalia_matudae"," 177.375000","63.7500","  945.000","1311.12000"," 75.87500"," 29.6250000","1296.75000","222.857"," 29.250000","48.8750","30.0000","16.500000"," 3.25000000"," 0.00000000"," 5.6250000","0.838301","Yes","Rhizobial","Papilionoideae"
"3166","Canavalia_megalantha"," 129.500000","36.0000","  300.000","1016.50000"," 25.50000","135.5000000","  61.50000","206.333"," 62.500000","48.2500","24.5000","14.750000"," 0.00000000"," 0.00000000"," 0.0000000","0.862908","Yes","Rhizobial","Papilionoideae"
"3167","Canavalia_molokaiensis"," 152.000000","58.1429"," 1159.860","1256.14000"," 38.57140","160.2860000"," 908.00000","130.5"," 70.428600","48.1429","28.7143"," 8.285710"," 1.28571000"," 5.28571000"," 2.4285700","0.553345","Yes","Rhizobial","Papilionoideae"
"3168","Canavalia_napaliensis"," 173.500000","57.2500"," 1374.500","1816.75000"," 36.00000","245.8750000"," 523.37500","219.375"," 85.125000","45.8750","25.6250"," 9.500000"," 2.87500000"," 5.12500000"," 0.0000000","0.921198","Yes","Rhizobial","Papilionoideae"
"3169","Canavalia_obidensis"," 124.500000","40.5000","  162.500"," 923.50000"," 31.00000"," 56.0000000"," 122.00000","64.5"," 15.500000","24.5000","20.5000"," 2.000000"," 0.00000000"," 0.00000000"," 0.0000000","0.534512","Yes","Rhizobial","Papilionoideae"
"3170","Canavalia_oxyphylla"," 228.359000","73.2214"," 1044.820","2607.85000"," 55.08400","241.6340000"," 696.72500","261.024"," 54.328200","54.6641","37.9618","10.557300"," 1.00763000"," 0.35114500"," 2.0076300","1.67601","Yes","Rhizobial","Papilionoideae"
"3171","Canavalia_palmeri"," 218.727000","68.5227"," 1464.550","1260.66000","104.04500"," 15.9773000"," 901.93200","209.2"," 16.159100","56.4545","28.3636","18.840900"," 8.11364000"," 9.02273000"," 4.9318200","0.662549","Yes","Rhizobial","Papilionoideae"
"3172","Canavalia_papuana"," 257.525000","58.0051"," 2503.420","1242.56000"," 97.42890"," 35.3528000"," 157.57400","100.252"," 28.818200","58.4595","59.3317"," 4.671570"," 0.00000000"," 1.73659000"," 2.3804900","0.770803","Yes","Rhizobial","Papilionoideae"
"3173","Canavalia_picta"," 186.759000","59.6552"," 2259.790","1385.14000"," 55.89660","131.4830000"," 743.62100","155.696"," 33.965500","50.5862","43.3103"," 2.137930"," 0.00000000"," 8.75862000"," 1.6551700","0.974275","Yes","Rhizobial","Papilionoideae"
"3174","Canavalia_piperi"," 199.067000","61.8000"," 1864.600"," 930.40000"," 69.73330"," 45.5333000","1062.60000","122.857"," 28.266700","54.8667","44.7333"," 6.466670"," 0.00000000"," 7.73333000"," 4.8000000","0.556892","Yes","Rhizobial","Papilionoideae"
"3175","Canavalia_pubescens"," 102.500000","33.0000","  659.500"," 360.00000"," 28.50000"," 30.5000000"," 255.00000","127.333"," 21.000000","32.5000","18.0000"," 4.000000"," 4.00000000"," 0.50000000"," 4.0000000","0.439656","Yes","Rhizobial","Papilionoideae"
"3176","Canavalia_reflexiflora"," 178.800000","52.8000"," 1388.600"," 953.20000"," 55.00000"," 60.8000000"," 390.60000","106.6"," 24.200000","43.4000","37.6000"," 1.200000"," 0.00000000"," 3.20000000"," 0.0000000","0.618265","Yes","Rhizobial","Papilionoideae"
"3177","Canavalia_rosea"," 253.972000","75.7500","  694.000","2134.28000"," 54.75000","240.0560000"," 109.47200","263.64"," 88.948700","52.6923","39.2308"," 7.461540"," 0.10256400"," 0.12820500"," 0.7948720","1.00955","Yes","Rhizobial","Papilionoideae"
"3178","Canavalia_septentrionalis"," 198.140000","53.5814"," 3968.520"," 713.83700"," 75.37210"," 49.9884000","1034.30000","150.595"," 25.430200","70.4186","35.3372","17.918600","12.54650000"," 4.94186000","12.8488000","0.440749","Yes","Rhizobial","Papilionoideae"
"3179","Canavalia_sericea"," 227.160000","57.7200"," 1666.400","2219.92000"," 42.00000","328.0800000"," 157.92000","260.292"," 75.321400","53.6429","45.3929"," 8.178570"," 0.00000000"," 0.79310300"," 0.0000000","1.68171","Yes","Rhizobial","Papilionoideae"
"3180","Canavalia_villosa"," 205.637000","67.3197"," 1712.840","1420.21000"," 84.83260"," 67.3806000","1196.29000","224.521"," 28.545100","60.6002","33.7749","16.438500"," 6.75878000"," 3.17447000"," 5.5152200","0.891349","Yes","Rhizobial","Papilionoideae"
"3181","Cannabis_sativa","  78.810300","24.6379","10707.600"," 461.37900"," 35.03450"," 68.7586000"," 488.03400","240.979"," 76.465500","69.4828","29.3276"," 6.879310"," 1.55172000"," 0.81034500"," 5.8965500","0.514049","No","n/a","Non-legume"
"3182","Caragana_acanthophylla","  71.600000","19.2000","10434.400"," 122.40000"," 43.80000"," 11.4000000"," 573.40000","49"," 20.600000","64.4000","27.8000"," 8.400000"," 0.00000000"," 0.00000000","13.0000000","0.12421","Yes","Rhizobial","Papilionoideae"
"3183","Caragana_alaica","  28.000000","14.5000"," 4715.000"," 281.50000"," 28.00000"," 16.0000000","1081.00000","93.5"," 25.000000","36.0000","19.5000","10.000000"," 0.00000000"," 0.00000000","13.5000000","0.267489","Yes","Rhizobial","Papilionoideae"
"3184","Caragana_alpina","  25.000000","29.3333"," 4291.330"," 194.00000"," 86.33330","  0.0000000","2829.67000","98.3333"," 14.333300","52.3333","29.3333"," 8.333330"," 0.00000000"," 0.00000000","41.3333000","0.218745","Yes","Rhizobial","Papilionoideae"
"3185","Caragana_ambigua"," 112.800000","31.4000"," 6364.800"," 263.20000"," 48.80000"," 16.8000000","1604.00000","85"," 15.000000","62.0000","28.0000","14.000000"," 6.40000000"," 0.00000000"," 7.2000000","0.195428","Yes","Rhizobial","Papilionoideae"
"3186","Caragana_arborescens","  14.764000","23.2809","12582.400"," 472.01100"," 41.28090"," 63.6404000"," 363.58400","267.577"," 81.831500","60.4944","35.4045"," 3.921350"," 7.84270000"," 9.78652000"," 5.2809000","0.673736","Yes","Rhizobial","Papilionoideae"
"3187","Caragana_aurantiaca","  15.444400","26.3333"," 8910.110"," 380.00000"," 57.11110"," 36.0000000","2422.89000","170.111"," 53.000000","62.4444","35.1111","16.666700"," 0.00000000"," 0.00000000","36.2222000","0.518554","Yes","Rhizobial","Papilionoideae"
"3188","Caragana_bicolor","  87.545500","43.3636"," 5562.550"," 665.87900"," 92.03030"," 13.0000000","3004.06000","227.966"," 38.909100","69.3030","44.1212","24.000000"," 9.93939000"," 1.90909000","36.4545000","0.602102","Yes","Rhizobial","Papilionoideae"
"3189","Caragana_boisii","  70.214300","38.2857"," 5624.430"," 698.85700"," 80.64290"," 15.7143000","2743.36000","274.1"," 40.357100","64.9286","40.2143","23.357100","10.14290000"," 0.07142860","37.2143000","0.678914","Yes","Rhizobial","Papilionoideae"
"3190","Caragana_bongardiana","  24.000000","18.5000"," 9381.250"," 149.25000"," 32.75000"," 25.2500000"," 748.50000","101.333"," 29.250000","58.0000","29.2500"," 9.000000"," 0.00000000"," 0.00000000","32.7500000","0.22481","Yes","Rhizobial","Papilionoideae"
"3191","Caragana_brachypoda","  19.000000","12.5000"," 6527.500","  76.00000"," 52.50000","  3.0000000"," 658.50000","60.5"," 11.000000","40.0000","23.0000"," 7.000000"," 0.00000000"," 0.00000000","13.5000000","0.347225","Yes","Rhizobial","Papilionoideae"
"3192","Caragana_brevifolia","  32.192300","34.0769"," 7637.580"," 452.38500"," 78.42310"," 14.5000000","2990.85000","218.176"," 41.076900","72.0385","38.8846","19.615400"," 3.30769000"," 0.00000000","42.5000000","0.553786","Yes","Rhizobial","Papilionoideae"
"3193","Caragana_brevispina"," 107.533000","37.3333"," 5310.070","1084.47000"," 71.73330"," 63.6667000","2242.53000","219.267"," 61.066700","58.5333","41.3333","19.866700","11.26670000"," 1.46667000","13.6667000","1.08283","Yes","Rhizobial","Papilionoideae"
"3194","Caragana_bungei"," -30.409100","23.6364","13067.400"," 240.54500"," 75.04550"," 16.0000000","1636.82000","257.909"," 51.666700","71.8095","42.1429","12.047600"," 2.00000000"," 0.00000000","35.4545000","0.359314","Yes","Rhizobial","Papilionoideae"
"3195","Caragana_changduensis","  46.909100","40.0000"," 5631.450"," 523.18200"," 89.81820"," 11.2727000","3464.00000","204.2"," 32.000000","66.6364","43.5455","24.363600"," 7.54545000"," 0.00000000","41.5455000","0.584327","Yes","Rhizobial","Papilionoideae"
"3196","Caragana_chinghaiensis","  20.750000","31.5000"," 5426.000"," 407.25000"," 69.25000","  7.7500000","2712.00000","185.5"," 27.000000","56.5000","33.2500","16.750000"," 0.00000000"," 0.00000000","43.5000000","0.495413","Yes","Rhizobial","Papilionoideae"
"3197","Caragana_dasyphylla","  57.500000","15.5000"," 5864.500","  33.00000"," 34.50000","  2.5000000"," 528.50000","40","  8.000000","40.5000","20.5000"," 5.500000"," 0.00000000"," 0.00000000"," 5.5000000","0.0639136","Yes","Rhizobial","Papilionoideae"
"3198","Caragana_densa","  59.000000","39.0476"," 6405.050"," 621.38100"," 81.09520"," 12.8095000","2857.48000","263.688"," 35.857100","70.5714","39.2381","21.047600"," 5.33333000"," 0.00000000","42.1429000","0.627642","Yes","Rhizobial","Papilionoideae"
"3199","Caragana_erinacea","  51.863600","40.7273"," 5887.320"," 698.63600"," 88.09090"," 14.5000000","3264.14000","302.056"," 40.772700","66.8636","41.4091","20.954500"," 2.63636000"," 0.00000000","44.3636000","0.719036","Yes","Rhizobial","Papilionoideae"
"3200","Caragana_franchetiana","  85.323500","44.1176"," 5249.120"," 788.08800"," 91.64710"," 16.9412000","3004.85000","245.6"," 44.558800","65.5882","40.7647","23.558800","10.52940000"," 1.32353000","30.1471000","0.721752","Yes","Rhizobial","Papilionoideae"
"3201","Caragana_frutex","  47.868100","22.4725","11248.200"," 502.51600"," 29.39560"," 82.6484000"," 266.40700","269.878"," 74.466700","64.1222","33.3333"," 4.588890"," 1.48352000"," 7.27473000"," 5.3626400","0.701742","Yes","Rhizobial","Papilionoideae"
"3202","Caragana_gerardiana","  65.666700","32.3333"," 5120.170"," 469.66700"," 49.00000"," 48.8333000","2413.50000","165.2"," 28.333300","61.0000","41.6667","19.166700"," 0.00000000"," 0.00000000","24.1667000","0.593024","Yes","Rhizobial","Papilionoideae"
"3203","Caragana_grandiflora","  92.000000","27.2500"," 7530.250"," 599.83300"," 34.33330"," 86.1667000"," 718.33300","184"," 29.750000","64.5000","32.4167","13.833300"," 0.58333300"," 4.00000000","19.0833000","0.613474","Yes","Rhizobial","Papilionoideae"
"3204","Caragana_halodendron","  81.125000","26.9167","10708.400"," 290.58300"," 54.14580"," 25.1042000","1016.94000","129.514"," 32.755600","75.3556","35.9778","11.844400"," 0.00000000"," 0.00000000","27.6250000","0.298503","Yes","Rhizobial","Papilionoideae"
"3205","Caragana_jubata","  23.177100","35.9200"," 8673.580"," 520.16600"," 90.28000"," 15.7143000","2909.51000","244.745"," 50.597700","68.8448","44.9655","20.034500"," 6.40909000"," 0.80681800","38.3750000","0.655633","Yes","Rhizobial","Papilionoideae"
"3206","Caragana_korshinskii","  84.000000","27.0000"," 9960.060"," 401.43800"," 88.87500","  9.6875000","1025.25000","77.375"," 15.187500","75.5625","37.3125","12.125000"," 0.18750000"," 1.31250000","25.4375000","0.380343","Yes","Rhizobial","Papilionoideae"
"3207","Caragana_kozlowii","  35.333300","36.6667"," 5374.500"," 431.16700"," 79.83330","  8.1666700","3328.33000","209.2"," 31.333300","61.0000","39.3333","25.333300"," 1.83333000"," 0.00000000","48.8333000","0.513769","Yes","Rhizobial","Papilionoideae"
"3208","Caragana_laeta","  17.400000","20.8000"," 8726.400"," 196.40000"," 52.40000"," 14.4000000","1748.00000","120.6"," 25.600000","60.2000","37.4000","14.600000"," 1.40000000"," 3.40000000","41.2000000","0.297481","Yes","Rhizobial","Papilionoideae"
"3209","Caragana_leucophloea","  52.481500","25.7778","12099.100"," 184.07400"," 68.62960"," 12.5185000","1165.15000","136.143"," 25.592600","76.9630","38.8148","12.407400"," 0.00000000"," 0.00000000","31.0000000","0.212514","Yes","Rhizobial","Papilionoideae"
"3210","Caragana_leveillei"," 112.111000","25.6667"," 9199.110"," 496.11100"," 94.11110"," 13.7778000"," 316.55600","57.5"," 13.888900","69.1111","31.4444","10.333300"," 0.00000000"," 0.00000000"," 9.0000000","0.46042","Yes","Rhizobial","Papilionoideae"
"3211","Caragana_microphylla","  10.600000","24.3333","13424.400"," 361.56700","103.16700"," 11.1000000"," 872.73300","165.16"," 44.166700","70.8333","40.5667"," 7.566670"," 1.33333000"," 2.30000000","30.6667000","0.457645","Yes","Rhizobial","Papilionoideae"
"3212","Caragana_opulens","  76.533300","35.7000"," 7921.370"," 509.50000"," 89.46670"," 11.5333000","2315.77000","190.167"," 23.833300","74.9000","40.3333","19.866700"," 1.00000000"," 0.03333330","36.0000000","0.488206","Yes","Rhizobial","Papilionoideae"
"3213","Caragana_pekinensis","  93.000000","25.8462","10148.100"," 520.84600","113.92300"," 11.7692000"," 422.38500","91.3333"," 20.076900","68.9231","36.7692","11.538500"," 3.53846000"," 8.38462000"," 2.8461500","0.467252","Yes","Rhizobial","Papilionoideae"
"3214","Caragana_pleiophylla","  70.900000","26.5000"," 9798.900"," 223.60000"," 53.80000"," 19.3000000","1341.10000","150.5"," 30.500000","67.9000","35.4000","12.200000"," 0.10000000"," 0.00000000","19.2000000","0.299967","Yes","Rhizobial","Papilionoideae"
"3215","Caragana_pruinosa","  51.666700","19.0000"," 7228.670"," 183.33300"," 38.33330"," 10.0000000","1041.33000","88"," 20.666700","52.3333","23.3333"," 7.000000"," 0.00000000"," 0.00000000"," 4.6666700","0.155778","Yes","Rhizobial","Papilionoideae"
"3216","Caragana_pumila","  17.428600","19.5714","11190.000"," 269.42900"," 35.57140"," 38.2857000"," 641.57100","191.857"," 42.857100","61.8571","30.7143"," 6.285710"," 0.00000000"," 0.00000000","35.0000000","0.346621","Yes","Rhizobial","Papilionoideae"
"3217","Caragana_purdomii","  83.888900","26.4444"," 9288.890"," 464.88900"," 83.00000"," 11.2222000"," 877.44400","72.5"," 14.777800","70.4444","35.7778","14.000000"," 0.00000000"," 1.88889000","23.6667000","0.421379","Yes","Rhizobial","Papilionoideae"
"3218","Caragana_pygmaea","  -7.152780","23.9583","13348.900"," 405.83300"," 65.44440"," 37.6250000"," 956.80600","262.266"," 67.319400","66.6111","40.9028"," 8.722220"," 7.38889000"," 4.47222000","22.9861000","0.559088","Yes","Rhizobial","Papilionoideae"
"3219","Caragana_roborovskyi","  77.400000","28.2000"," 9688.870"," 274.53300"," 81.20000","  7.4666700","1313.40000","82.4"," 15.866700","76.8000","36.8667","11.000000"," 0.00000000"," 0.00000000","24.7333000","0.282025","Yes","Rhizobial","Papilionoideae"
"3220","Caragana_rosea"," 102.600000","27.0500"," 9907.750"," 528.65000","103.75000"," 11.6000000"," 551.85000","69.4545"," 16.200000","73.3000","36.0000","12.100000"," 0.25000000"," 0.75000000","11.5500000","0.474928","Yes","Rhizobial","Papilionoideae"
"3221","Caragana_sinica"," 150.637000","27.9500"," 7879.860","1106.75000"," 70.06250"," 82.5500000"," 546.85000","133.222"," 26.531600","64.4557","30.6329","13.189900"," 3.45000000"," 1.82500000"," 3.0750000","1.01584","Yes","Rhizobial","Papilionoideae"
"3222","Caragana_soongorica","  54.250000","18.5000"," 9925.500"," 142.75000"," 32.00000"," 15.2500000"," 587.75000","0"," 22.750000","59.7500","27.0000"," 7.500000"," 0.00000000"," 0.00000000"," 0.0000000","0.150743","Yes","Rhizobial","Papilionoideae"
"3223","Caragana_spinosa"," -20.583300","21.5000","13565.600"," 272.08300"," 77.58330"," 16.5000000","1000.42000","217.25"," 58.083300","65.6667","41.1667"," 6.750000"," 7.41667000"," 0.83333300","20.0833000","0.35203","Yes","Rhizobial","Papilionoideae"
"3224","Caragana_stenophylla","  28.833300","26.0000","11803.300"," 260.33300"," 97.83330","  6.5555600","1269.11000","153.231"," 29.777800","73.1111","40.8333","10.222200"," 2.16667000"," 0.22222200","35.1667000","0.30979","Yes","Rhizobial","Papilionoideae"
"3225","Caragana_stipitata","  97.250000","21.2500"," 7364.250"," 453.75000"," 64.00000"," 17.7500000"," 333.00000","78.5"," 11.750000","55.7500","26.2500"," 8.750000"," 1.00000000"," 0.00000000"," 0.0000000","0.418156","Yes","Rhizobial","Papilionoideae"
"3226","Caragana_sukiensis","  22.333300","32.0000"," 3248.000"," 340.33300"," 69.66670"," 13.6667000","2634.33000","144.333"," 40.666700","41.3333","33.3333","15.333300"," 3.33333000"," 0.00000000","38.3333000","0.482448","Yes","Rhizobial","Papilionoideae"
