species,DR
Quercus_engelmannii,1.57305796226623
Quercus_canariensis,1.25661139738746
Quercus_prinopsis,1.10258295796507
Quercus_glabrescens,1.10258295796507
Quercus_welshii,1.03736003649982
Quercus_prinoides,1.2728980501179
Quercus_deamii,1.2728980501179
Quercus_john-tuckeri,2.02024819826034
Quercus_polymorpha,2.02024819826034
Quercus_grandidentata,1.47849957572382
Quercus_berberidifolia,1.70068787615115
Quercus_dumosa,1.70068787615115
Quercus_utilis,0.646997081001683
Quercus_tungmaiensis,0.646997081001683
Quercus_kongshanensis,0.582053863450106
Quercus_tsinglingensis,0.802947424438888
Quercus_marlipoensis,0.802947424438888
Quercus_acrodonta,0.774695585791088
Quercus_rehderiana,0.774695585791088
Quercus_glauca,0.499403852761565
Quercus_tomentella,0.500718672628106
Quercus_copeyensis,0.500718672628106
Quercus_pontica,0.703847965210708
Quercus_cedrosensis,0.703847965210708
Quercus_sanchezcolinii,0.821107979141375
Quercus_schenkiana,0.821107979141375
Quercus_invaginata,0.608570038373409
Quercus_fusiformis,1.77188341152879
Quercus_virginiana,1.77188341152879
Quercus_austrina,2.3844255892133
Quercus_chapmanii,2.3844255892133
Quercus_alba,1.47599324879339
Quercus_margarettiae,2.17757528016431
Quercus_stellata,2.17757528016431
Quercus_bicolor,1.14632428783906
Quercus_montana,0.945411923194144
Quercus_macrocarpa,0.701347366359624
Quercus_geminata,1.744705171608
Quercus_cubana,1.744705171608
Quercus_minima,0.918113052618065
Quercus_oglethorpensis,2.19667671246259
Quercus_germana,2.19667671246259
Quercus_michauxii,1.09899258584624
Quercus_opaca,0.549813217143642
Quercus_pungens,0.328905931473972
Quercus_tinkhamii,0.328905931473972
Quercus_mohriana,0.319984336870135
Quercus_microphylla,0.636892274695167
Quercus_splendens,0.636892274695167
Quercus_obtusata,0.534796970282288
Quercus_sebifera,0.436305510745872
Quercus_insignis,0.655331322390366
Quercus_lancifolia,0.655331322390366
Quercus_macdougallii,0.563180278487921
Quercus_leiophylla,0.471841700230037
Quercus_corrugata,0.471841700230037
Quercus_brandegeii,0.870850965330102
Quercus_rekonis,0.870850965330102
Quercus_greggii,0.530551202694891
Quercus_frainetto,4.17219115737483
Quercus_virgiliana,4.17219115737483
Quercus_dalechampii,2.0893383469465
Quercus_vulcanica,1.2862913555865
Quercus_nigra,1.46737976037725
Quercus_benthamii,1.46737976037725
Quercus_graciliformis,2.93009127713689
Quercus_falcata,2.93009127713689
Quercus_lanceolata,1.46600568963149
Quercus_intricata,0.73343669704238
Quercus_glaucoides,0.473583345317807
Quercus_similis,0.473583345317807
Quercus_grisea,0.924403602670642
Quercus_frutex,0.924403602670642
Quercus_tuberculata,1.04144854612258
Quercus_turbinella,1.04144854612258
Quercus_rugosa,0.813509299443124
Quercus_vaseyana,0.726996470750018
Quercus_inopina,0.602207575449761
Quercus_fabrei,0.735437424161825
Quercus_infectoria,0.735437424161825
Quercus_polycarpa,0.292052327271317
Quercus_petraea,2.46047925193764
Quercus_aliena,2.46047925193764
Quercus_yunnanensis,3.83061941422915
Quercus_serrata,3.83061941422915
Quercus_griffithii,1.74367446604355
Quercus_malacotricha,1.45467645009632
Quercus_variabilis,2.72983098946485
Quercus_chenii,2.72983098946485
Quercus_fabri,2.44245547511609
Quercus_wutaishanica,2.44245547511609
Quercus_dentata,0.741841216114291
Quercus_lyrata,0.449707072974934
Quercus_mcvaughii,0.270988892368858
Quercus_lusitanica,0.270988892368858
Quercus_gemelliflora,0.25832708948792
Quercus_pyrenaica,0.25720537657145
Quercus_robur,0.279153842697132
Quercus_hartwissiana,0.279153842697132
Quercus_lobata,0.465578948614203
Quercus_gambelii,0.465578948614203
Quercus_hartwegii,0.232867773369332
Quercus_sadleriana,0.214795548441307
Quercus_monimotricha,0.186521545345165
Quercus_palmeri,0.282787281302984
Quercus_chrysolepis,0.282787281302984
Quercus_senescens,1.74320162235357
Quercus_gilliana,1.74320162235357
Quercus_pannosa,1.12744755755906
Quercus_longispica,0.661666922199069
Quercus_guajavifolia,2.37591920976317
Quercus_guyavifolia,2.37591920976317
Quercus_aquifolioides,1.29618221996261
Quercus_semecarpifolia,0.683737341353754
Quercus_pseudosemecarpifolia,0.213089406407693
Quercus_spinosa,0.213089406407693
Quercus_yiwuensis,0.157648479179364
Quercus_oxyphylla,0.806326204566533
Quercus_baronii,0.806326204566533
Quercus_phillyraeoides,0.425372496921005
Quercus_franchetii,0.248752726999065
Quercus_acuta,1.94013086877686
Quercus_myrsinifolia,1.94013086877686
Quercus_ciliaris,1.79879846423733
Quercus_salicina,1.79879846423733
Quercus_pentacycla,0.534244456545262
Quercus_oxyodon,0.534244456545262
Quercus_stewardiana,0.505291620742891
Quercus_delavayi,0.65773887821333
Quercus_schottkyana,0.65773887821333
Quercus_liaoi,0.423847935587238
Quercus_litseoides,4.04760887393246
Quercus_multinervis,4.04760887393246
Quercus_gilva,2.02598574279994
Quercus_poilanei,1.01403446201689
Quercus_subsericea,0.618605338931312
Quercus_mespilifolia,0.513886468257048
Quercus_bella,0.891193227643573
Quercus_disciformis,0.891193227643573
Quercus_xanthoclada,5.17873411630352
Quercus_cambodiensis,5.17873411630352
Quercus_blaoensis,3.32515606491317
Quercus_camusae,4.37294649662214
Quercus_langbianensis,4.37294649662214
Quercus_baniensis,1.40348896332366
Quercus_patelliformis,0.898300594048315
Quercus_championii,1.36241246106856
Quercus_pachyloma,1.36241246106856
Quercus_daimingshanensis,1.46897805774918
Quercus_macrocalyx,1.46897805774918
Quercus_fleuryi,0.848944917880219
Quercus_auricoma,0.197947294656431
Quercus_gambleana,0.125165976488656
Quercus_rex,0.215622157574999
Quercus_thorelii,0.215622157574999
Quercus_hypophaea,0.168544460084806
Quercus_imeretina,0.428971519761663
Quercus_faginea,0.428971519761663
Quercus_broteroi,0.214537388951941
Quercus_rivasmartinezii,8.7420135209843
Quercus_rotundifolia,8.7420135209843
Quercus_coccifera,4.38140583740478
Quercus_alnifolia,2.97968233081595
Quercus_aucheri,2.97968233081595
Quercus_baloot,1.48711272079802
Quercus_floribunda,1.10438422767907
Quercus_helferiana,2.01015382522783
Quercus_braianensis,2.01015382522783
Quercus_cocciferoides,1.5094710275106
Quercus_engleriana,1.42655441873184
Quercus_tarokoensis,1.42655441873184
Quercus_phillyreoides,0.847780265759044
Quercus_dolicholepis,0.847780265759044
Quercus_castaneifolia,1.86504321640912
Quercus_afares,1.86504321640912
Quercus_libani,0.974690969726032
Quercus_suber,0.791720867386008
Quercus_brantii,0.575917158042848
Quercus_crenata,0.653700017059456
Quercus_trojana,0.653700017059456
Quercus_ithaburensis,0.411705725979929
Quercus_acutissima,0.335631248580163
Quercus_cerris,0.214421453876084
Quercus_vaccinifolia,0.149096559918566
Quercus_palustris,1.20737594209637
Quercus_wislizeni,1.20737594209637
Quercus_fulva,1.14979019883105
Quercus_urbanii,1.08224549260897
Quercus_rubra,2.0756797564984
Quercus_saltillensis,2.0756797564984
Quercus_velutina,1.47056493910839
Quercus_myrtifolia,2.73848126356198
Quercus_pumila,2.73848126356198
Quercus_miquihuanensis,1.72154428185862
Quercus_sartorii,1.50818498894168
Quercus_laurina,1.22523002639986
Quercus_depressa,1.06247733874517
Quercus_macvaughii,1.24303838502387
Quercus_humboldtii,1.24303838502387
Quercus_sapotifolia,0.96422366467371
Quercus_gentryi,0.907495966510133
Quercus_crassipes,0.907495966510133
Quercus_tuitensis,1.46264636416723
Quercus_seemannii,1.46264636416723
Quercus_leana,0.906547201656067
Quercus_crispifolia,0.702811293486802
Quercus_candicans,2.44186055378098
Quercus_cualensis,2.44186055378098
Quercus_cortesii,1.56394031741422
Quercus_conzattii,1.01832664269969
Quercus_sideroxyla,0.801491598750886
Quercus_scytophylla,0.801491598750886
Quercus_mexicana,1.47452779559089
Quercus_pinnativenulosa,1.47452779559089
Quercus_hintoniorum,1.09112184544602
Quercus_coahuilensis,1.09112184544602
Quercus_costaricensis,1.50397740232499
Quercus_gulielmi-treleasei,1.50397740232499
Quercus_rhysophylla,0.752311166975968
Quercus_marilandica,1.44156925306896
Quercus_skinneri,1.44156925306896
Quercus_shumardii,1.78237554266276
Quercus_xalapensis,1.78237554266276
Quercus_tristis,0.776393602747974
Quercus_floccosa,0.776393602747974
Quercus_dysophylla,0.696074427317616
Quercus_affinis,0.546137575552523
Quercus_rapurahuensis,0.546137575552523
Quercus_rugulosa,1.00826967932558
Quercus_tarahumara,1.00826967932558
Quercus_durifolia,1.00908056732158
Quercus_viminea,1.00908056732158
Quercus_crassifolia,0.696128403483537
Quercus_emoryi,1.33237350082346
Quercus_hintonii,1.33237350082346
Quercus_kerrii,0.713464420184794
Quercus_planipocula,0.643032504473714
Quercus_salicifolia,0.643032504473714
Quercus_conspersa,0.501310506142299
Quercus_incana,1.95986473469663
Quercus_hypoxantha,1.95986473469663
Quercus_coccolobifolia,1.95258996467947
Quercus_jonesii,1.95258996467947
Quercus_kelloggii,2.99055674260928
Quercus_agrifolia,2.99055674260928
Quercus_ellipsoidalis,1.8025657170345
Quercus_ocoteifolia,1.0876178531392
Quercus_eduardii,1.64211926231944
Quercus_eduardi,1.64211926231944
Quercus_tridens,1.103518493288
Quercus_trinitatis,0.793852615096526
Quercus_castanea,0.589074087292292
Quercus_acutifolia,0.476565674320566
Quercus_eugeniifolia,0.366524260551728
Quercus_rysophylla,0.366524260551728
Quercus_ilicifolia,0.148815094062615
Quercus_gravesii,0.148815094062615
Quercus_neopalmeri,0.0750813378766685
Quercus_arkansana,3.81523279549008
Quercus_laurifolia,3.81523279549008
Quercus_hemisphaerica,1.9099773884572
Quercus_phellos,1.79135765303978
Quercus_pagoda,2.21596917413854
Quercus_buckleyi,2.21596917413854
Quercus_crispipilis,1.35592620727775
Quercus_acatenangensis,1.04207533097241
Quercus_texana,0.713064822345698
Quercus_acerifolia,0.437195912894439
Quercus_laevis,0.246726179140174
Quercus_coccinea,0.132420297802518
Quercus_chasei,0.0629172021935912
Quercus_morii,1.2838191282364
Quercus_longinux,1.2838191282364
Quercus_argyrotricha,0.979836102858747
Quercus_stenophylloides,0.752120777263587
Quercus_arbutifolia,1.65173540013568
Quercus_meihuashanensis,1.65173540013568
Quercus_miyagii,0.853053299793848
Quercus_djiringensis,0.315012740951409
Quercus_sessilifolia,0.26448276393842
Quercus_hondae,0.26448276393842
Quercus_oidocarpa,0.246684167395175
Quercus_thomsoniana,0.234119066473951
Castanopsis_amabilis,0.212984435287835
Quercus_austroglauca,0.517137878137127
Quercus_merrillii,0.517137878137127
Quercus_kinabaluensis,0.269036443668909
Quercus_austrocochinchinensis,0.288900837161061
Quercus_chevalieri,0.288900837161061
Quercus_valdinervosa,0.175114769326287
Quercus_lobbii,0.102026660635711
Quercus_percoriacea,0.102026660635711
Fagus_japonica,1.09629298683804
Fagus_engleriana,1.09629298683804
Fagus_orientalis,0.662352617668877
Fagus_longipetiolata,0.380981021569183
Fagus_lucida,0.206657840845764
Fagus_sylvatica,0.109842411096565
Fagus_crenata,0.0571387323640895
Lithocarpus_keningauensis,1.41502306114234
Lithocarpus_palungensis,1.41502306114234
Lithocarpus_pulcher,0.961810795770531
Lithocarpus_clementianus,0.622306171393
Lithocarpus_bullatus,0.42335871430584
Lithocarpus_nieuwenhuisii,0.377040039193901
Lithocarpus_conocarpus,1.82777287891988
Lithocarpus_leptogyne,1.82777287891988
Lithocarpus_bennettii,1.45193318199172
Lithocarpus_ewyckii,1.45193318199172
Lithocarpus_havilandii,0.541990228587872
Lithocarpus_blumeanus,0.283344318773247
Lithocarpus_imperialis,0.283344318773247
Lithocarpus_papillifer,0.273974576209008
Lithocarpus_lucidus,0.525652993988471
Lithocarpus_luteus,0.525652993988471
Lithocarpus_dodonaeifolius,0.754863402036742
Lithocarpus_lepidocarpus,0.754863402036742
Lithocarpus_rosthornii,0.384644088040991
Lithocarpus_wallichianus,0.528749993223147
Lithocarpus_bancanus,0.528749993223147
Castanopsis_inermis,0.24960600208695
Lithocarpus_rotundatus,0.384255908102829
Lithocarpus_ferrugineus,0.384255908102829
Lithocarpus_lemeeanus,0.396197114805139
Lithocarpus_coalitus,0.396197114805139
Lithocarpus_dahuoaiensis,2.98755359428516
Lithocarpus_pseudomagneinii,2.98755359428516
Lithocarpus_licentii,2.32680400938877
Lithocarpus_gigantophyllus,1.74637984004882
Lithocarpus_vinhensis,4.4815103704355
Lithocarpus_longipedicellatus,4.4815103704355
Lithocarpus_ombrophilus,2.24304709566899
Lithocarpus_fenestratus,1.11489030458769
Lithocarpus_mairei,1.11489030458769
Lithocarpus_cleistocarpus,0.778204387948427
Lithocarpus_variolosus,0.778204387948427
Lithocarpus_craibianus,1.25594933848035
Lithocarpus_echinotholus,1.25594933848035
Lithocarpus_laetus,0.693108324529659
Lithocarpus_bacgiangensis,0.223160619905374
Lithocarpus_paihengii,0.36774320565354
Lithocarpus_vestitus,0.36774320565354
Lithocarpus_longinux,0.17388000890485
Lithocarpus_grandifolius,1.10496294948534
Lithocarpus_fohaiensis,1.10496294948534
Lithocarpus_henryi,0.609392527763388
Lithocarpus_synbalanos,0.565894805303506
Lithocarpus_floccosus,0.533355872836191
Lithocarpus_calolepis,0.481679436822349
Lithocarpus_garrettianus,1.48704549582561
Castanopsis_diversifolia,1.48704549582561
Lithocarpus_megalophyllus,0.840279106399192
Lithocarpus_elaeagnifolius,0.619863836985991
Lithocarpus_echinophorus,1.75420434964638
Lithocarpus_glaber,1.75420434964638
Lithocarpus_pachyphyllus,1.05541228389271
Lithocarpus_litseifolius,1.17947613512599
Lithocarpus_silvicolarum,1.17947613512599
Lithocarpus_celebicus,0.886861286202772
Lithocarpus_iteaphyllus,0.886861286202772
Lithocarpus_hancei,0.852892611826153
Lithocarpus_nitidinux,0.852892611826153
Lithocarpus_balansae,0.376637094579138
Lithocarpus_laoticus,0.376637094579138
Castanopsis_longzhouica,0.410215206719175
Lithocarpus_pachylepis,0.410215206719175
Lithocarpus_corneus,0.236594459552524
Lithocarpus_farinulentus,0.213815099778908
Lithocarpus_annamensis,0.213815099778908
Lithocarpus_skanianus,1.55999092627237
Lithocarpus_paniculatus,1.55999092627237
Lithocarpus_oleifolius,0.831615535022872
Lithocarpus_brevicaudatus,0.498533941727068
Lithocarpus_harlandii,0.476797376069683
Lithocarpus_taitoensis,0.476797376069683
Lithocarpus_amygdalifolius,0.284721222300544
Lithocarpus_fenzelianus,0.284721222300544
Lithocarpus_uvariifolius,0.148935347002095
Lithocarpus_chrysocomus,0.225642095791154
Lithocarpus_konishii,0.225642095791154
Lithocarpus_nantoensis,0.288505147422205
Lithocarpus_shinsuiensis,0.288505147422205
Chrysolepis_chrysophylla,0.0663493583591737
Chrysolepis_sempervirens,0.0663493583591737
Betula_raddeana,4.33642002180603
Betula_litwinowii,4.33642002180603
Betula_occidentalis,2.38845362760927
Betula_browicziana,3.22063332665576
Betula_kenaica,3.22063332665576
Betula_platyphylla,2.33094054388107
Betula_pendula,2.33094054388107
Betula_middendorffii,1.27827138986079
Betula_minor,3.52712855069717
Betula_glandulosa,3.52712855069717
Betula_pumila,1.99251417739576
Betula_halophila,0.847083656453688
Betula_nana,0.58813742345598
Betula_caerulea,0.36521958568487
Betula_albosinensis,2.11531463954783
Betula_ermanii,2.11531463954783
Betula_ashburneri,2.71272945798642
Betula_utilis,2.71272945798642
Betula_chinensis,0.792560932243435
Betula_davurica,1.63075985781782
Betula_dahurica,1.63075985781782
Betula_fruticosa,0.8759780291454
Betula_delavayi,3.57929056855378
Betula_luminifera,3.57929056855378
Betula_austrosinensis,1.79145029638063
Betula_michauxii,0.9880916251824
Betula_calcicola,3.52844177547247
Betula_bomiensis,3.52844177547247
Betula_potaninii,1.85956060302966
Betula_chichibuensis,0.988174619783027
Betula_jarmolenkoana,1.28063487256198
Betula_humilis,1.28063487256198
Betula_pamirica,1.03421739629664
Betula_tianschanica,1.03421739629664
Betula_microphylla,0.906893429406863
Betula_ovalifolia,0.906893429406863
Betula_cylindrostachya,4.06132620529196
Betula_alnoides,4.06132620529196
Betula_hainanensis,2.03354545576159
Betula_papyrifera,1.01840257964798
Betula_insignis,0.631698805942396
Betula_nigra,0.360328181025555
Betula_costata,0.199054148580246
Betula_cordifolia,1.4162428892779
Betula_populifolia,1.4162428892779
Betula_murrayana,1.43163600570301
Betula_alleghaniensis,1.43163600570301
Betula_medwediewii,0.390163009419262
Betula_uber,0.405368409529807
Betula_lenta,0.405368409529807
Betula_grossa,0.107243894531701
Betula_apoiensis,0.164853752197892
Betula_schmidtii,0.164853752197892
Alnus_glutinosa_subsp_barbata,25.1809783268657
Alnus_glutinosa_subsp_betuloides,25.1809783268657
Alnus_glutinosa_subsp_glutinosa,12.6797301623429
Alnus_jorullensis_subsp_jorullensis,8.29094369855529
Alnus_rubra,8.29094369855529
Alnus_maritima_subsp_maritima,4.71947162159695
Alnus_maritima_subsp_oklahomensis,3.64564009335357
Alnus_nitida,6.26813345519527
Alnus_orientalis,6.26813345519527
Alnus_cordata,3.80925893161345
Alnus_subcordata,1.77221691695158
Alnus_henryi,1.1232812088837
Alnus_lanata,1.16703868045749
Alnus_cremastogyne,1.16703868045749
Alnus_ferdinandi-coburgii,0.923307105505403
Alnus_trabeculosa,0.871990479164842
Alnus_nepalensis,0.79990079687829
Alnus_alnobetula_subsp_sinuata,0.804833476892825
Alnus_formosana,0.804833476892825
Alnus_incana_subsp_incana,6.31618025474585
Alnus_incana_subsp_tenuifolia,6.31618025474585
Alnus_incana,3.16429586204832
Alnus_acuminata,1.58539873360701
Alnus_glutinosa,0.921030564726683
Alnus_hirsuta,1.11079663446017
Alnus_matsumurae,1.11079663446017
Alnus_oblongifolia,0.932719582105324
Alnus_rhombifolia,0.932719582105324
Alnus_acuminata_subsp_arguta,0.932482141896763
Alnus_jorullensis,0.932482141896763
Alnus_serrulata,0.295433683720131
Alnus_fauriei,0.295433683720131
Alnus_incana_subsp_rugosa,0.228940020893583
Alnus_maritima,0.228940020893583
Alnus_maximowiczii,0.95655517575758
Alnus_mandshurica,0.95655517575758
Alnus_alnobetula,0.509546869469956
Alnus_alnobetula_subsp_suaveolens,0.420212029648752
Alnus_alnobetula_subsp_alnobetula,0.311427811404486
Alnus_alnobetula_subsp_crispa,0.205370731269291
Alnus_sieboldiana,0.432888718553139
Alnus_firma,0.432888718553139
Alnus_pendula,0.218724237369657
Carpinus_kawakamii,0.769074566678031
Carpinus_turczaninowii,0.769074566678031
Carpinus_fargesiana,0.395117287253735
Carpinus_pubescens,0.741989441994542
Carpinus_monbeigiana,0.741989441994542
Carpinus_chuniana,0.380925638167177
Carpinus_coreana,0.732971896981981
Carpinus_polyneura,0.732971896981981
Carpinus_orientalis_subsp_orientalis,0.69373453487104
Carpinus_orientalis,0.69373453487104
Carpinus_rupestris,0.621736988371373
Carpinus_mollicoma,0.621736988371373
Carpinus_langaoensis,2.48702797333476
Carpinus_mianningensis,2.48702797333476
Carpinus_putoensis,1.42445333422129
Carpinus_hupeana,1.53723718844332
Carpinus_tschonoskii,1.53723718844332
Carpinus_viminea,0.814741675308865
Carpinus_londoniana,0.814741675308865
Carpinus_caroliniana_subsp_virginiana,1.35610914158755
Carpinus_caroliniana,1.35610914158755
Carpinus_betulus,0.692038385795025
Carpinus_tientaiensis,0.778173751775817
Carpinus_laxiflora,0.778173751775817
Carpinus_rankanensis,1.13130020081051
Carpinus_cordata,1.13130020081051
Carpinus_fangiana,0.583881479153265
Carpinus_japonica,0.304592706878711
Ostrya_yunnanensis,1.70038613924211
Ostrya_multinervis,1.70038613924211
Ostrya_rehderiana,1.01114440436372
Ostrya_japonica,0.56362356096958
Ostrya_carpinifolia,0.305632934349267
Ostrya_virginiana,0.397985263431151
Ostrya_knowltonii,0.397985263431151
Betula_fargesii,0.216566904849211
Ostryopsis_intermedia,0.243068867174113
Ostryopsis_davidiana,0.243068867174113
Ostryopsis_nobilis,0.124191840344467
Corylus_mandshurica,0.30274693624148
Corylus_heterophylla,0.30274693624148
Corylus_maxima,0.17071755954242
Corylus_avellana,0.17071755954242
Corylus_yunnanensis,0.283034634664431
Corylus_americana,0.283034634664431
Corylus_fargesii,0.561884106558981
Corylus_chinensis,0.561884106558981
Corylus_colurna,0.446983334087018
Corylus_sieboldiana,0.319792799306075
Corylus_jacquemontii,0.206727127695974
Corylus_cornuta,0.0918549966085257
Corylus_ferox,0.0620195843416896
Ticodendron_incognitum,0.0116146451210856
Allocasuarina_rupicola,1.6754743348316
Allocasuarina_portuensis,1.6754743348316
Allocasuarina_rigida,1.45344228622559
Allocasuarina_monilifera,1.37059935381856
Allocasuarina_zephyrea,1.37059935381856
Allocasuarina_littoralis,0.877181240044793
Allocasuarina_mackliniana,0.79332102354868
Allocasuarina_muelleriana,0.79332102354868
Allocasuarina_lehmanniana,0.712205179491312
Allocasuarina_humilis,0.712205179491312
Allocasuarina_robusta,0.607401579174866
Allocasuarina_striata,0.607401579174866
Allocasuarina_paludosa,0.602345759943043
Allocasuarina_brachystachya,0.602345759943043
Allocasuarina_nana,0.237553549810605
Allocasuarina_eriochlamys,0.148758623997667
Allocasuarina_decussata,0.125655302761895
Allocasuarina_ramosissima,0.125655302761895
Allocasuarina_helmsii,0.0728540086011276
Allocasuarina_thuyoides,0.0728540086011276
Allocasuarina_torulosa,0.0667563572845818
Allocasuarina_corniculata,0.114372150556628
Allocasuarina_luehmannii,0.114372150556628
Allocasuarina_dielsiana,0.0525477075583567
Casuarina_collina,0.47225659425678
Casuarina_equisetifolia,0.47225659425678
Casuarina_oligodon,0.282458358981304
Casuarina_equisetifolia_subsp_equisetifolia,0.299401209958889
Casuarina_pauper,0.299401209958889
Casuarina_obesa,0.185191299091925
Casuarina_cunninghamiana,0.185191299091925
Casuarina_glauca,0.0655661824531845
Ceuthostoma_terminale,0.0297608900662678
Gymnostoma_deplancheanum,2.51368855171303
Gymnostoma_leucodon,2.51368855171303
Gymnostoma_poissonianum,1.25788613310031
Gymnostoma_webbianum,0.629510428822745
Gymnostoma_nodiflorum,0.387675025041257
Gymnostoma_nobile,0.235803167514911
Gymnostoma_chamaecyparis,0.132281741594803
Gymnostoma_vitiense,0.0704486034522645
Allocasuarina_verticillata,0.0731467972995891
Gymnostoma_australianum,0.0731467972995891
Juglans_hirsuta,16.9552477162463
Juglans_mollis,16.9552477162463
Juglans_steyermarkii,11.2764259392939
Juglans_boliviana,6.81012599748198
Juglans_olanchana,3.8099980981665
Juglans_neotropica,6.45472944197943
Juglans_australis,6.45472944197943
Juglans_jamaicensis,7.16619019115212
Juglans_venezuelensis,7.16619019115212
Juglans_microcarpa,8.91228571380266
Juglans_nigra,8.91228571380266
Juglans_major,4.64230306074945
Juglans_hindsii,4.82282571764445
Juglans_californica,4.82282571764445
Juglans_regia,1.62961095608318
Juglans_sigillata,1.62961095608318
Juglans_hopeiensis,1.20288771412361
Pterocarya_tonkinensis,7.24990627830495
Pterocarya_stenoptera,7.24990627830495
Pterocarya_rhoifolia,3.97573789859069
Pterocarya_hupehensis,4.76861181177128
Pterocarya_macroptera,4.76861181177128
Pterocarya_fraxinifolia,1.37705853982974
Cyclocarya_paliurus,0.81370534925432
Juglans_mandshurica,2.0663140495604
Juglans_ailanthifolia,2.0663140495604
Juglans_cathayensis,1.0407580838484
Juglans_cinerea,0.525275422926158
Platycarya_strobilacea,0.152482452892992
Carya_ovata,4.51724274515025
Carya_laciniosa,4.51724274515025
Carya_aquatica,2.26209564051615
Carya_illinoinensis,1.44259976799271
Carya_tomentosa,1.44259976799271
Carya_glabra,0.794867173250918
Carya_myristiciformis,2.97669693341658
Carya_cordiformis,2.97669693341658
Carya_alba,1.72036894240622
Carya_floridana,0.946508694413344
Carya_pallida,0.285607849972479
Carya_kweichowensis,1.12909546163636
Carya_cathayensis,1.12909546163636
Annamocarya_sinensis,0.56483344321121
Carya_hunanensis,0.59210858571341
Carya_tonkinensis,0.59210858571341
Alfaroa_williamsii,1.44716202419803
Alfaroa_costaricensis,1.44716202419803
Alfaroa_guanacastensis,1.62972984577663
Alfaroa_manningii,1.62972984577663
Oreomunnea_mexicana,0.598826234075832
Oreomunnea_pterocarpa,0.389805185356168
Alfaroa_guatemalensis,0.238638306509215
Engelhardia_roxburghiana,0.268790211569343
Engelhardia_fenzelii,0.268790211569343
Engelhardtia_serrata,0.187459034680355
Engelhardia_colebrookeana,0.187459034680355
Engelhardia_spicata,0.125699112578615
Rhoiptelea_chiliantha,0.0236189357675002
Morella_quercifolia,33.4391407366111
Morella_cordifolia,33.4391407366111
Morella_humilis,23.7134564743745
Morella_pilulifera,22.2416716732614
Morella_serrata,22.2416716732614
Morella_kraussiana,14.0410791296521
Morella_diversifolia,11.090631100099
Morella_brevifolia,7.93195091501268
Morella_spathulata,5.06545126116025
Morella_integra,10.0751973601083
Myrica_cordifolia,10.0751973601083
Myrica_kraussiana,5.06628530935288
Morella_salicifolia,2.23746126910489
Morella_pubescens,6.67313041273268
Morella_pavonis,6.67313041273268
Morella_parvifolia,4.4711438667519
Morella_cerifera,2.69621120013662
Morella_punctata,2.5080215767341
Myrica_heterophylla,4.58180016808501
Morella_pensylvanica,4.58180016808501
Morella_caroliniensis,3.37271935779318
Morella_pringlei,1.83877066469449
Morella_rivas-martinezii,1.8333394641869
Morella_faya,1.8333394641869
Myrica_californica,1.1877345840096
Morella_californica,1.1877345840096
Morella_holdridgeana,0.343303464286664
Morella_rubra,0.357219624757774
Morella_nana,0.357219624757774
Myrica_inodora,0.100170970962176
Myrica_hartwegii,0.101748413345949
Myrica_gale,0.101748413345949
Comptonia_peregrina,0.0265435221788874
Canacomyrica_monticola,0.0134600161917454
NothoNothofagus_betuloides,0.360569521390051
NothoNothofagus_nitida,0.360569521390051
NothoNothofagus_dombeyi,0.220323400377861
NothoNothofagus_pumilio,0.228460904285509
NothoNothofagus_antarctica,0.228460904285509
NothoNothofagus_alessandrii,0.0681182061063184
NothoFuscospora_alessandri,0.0703108320488835
NothoFuscospora_gunnii,0.0703108320488835
NothoNothofagus_macrocarpa,0.54121700294144
NothoNothofagus_obliqua,0.54121700294144
NothoLophozonia_glauca,0.541175412087923
NothoNothofagus_glauca,0.541175412087923
NothoLophozonia_obliqua,0.140759904639695
NothoNothofagus_alpina,0.0718294484538876
NothoNothofagus_nervosa,0.0364009463822898
Sicyos_macrophyllus,4.73532180504048
Sicyos_pachycarpus,4.73532180504048
Sicyos_cucumerinus,4.12320501216416
Sicyos_anunu,12.5189130331663
Sicyos_erostratus,12.5189130331663
Sicyos_hillebrandii,6.30122585855105
Sicyos_hispidus,4.86090451467339
Sicyos_maximowiczii,4.86090451467339
Sicyos_lanceoloideus,2.87147514586318
Sicyos_warmingii,6.26741089729225
Sicyos_odonellii,6.26741089729225
Sicyos_debilis,3.38262908061819
Cyclanthera_cordifolia,3.14419850599735
Sicyos_villosus,2.85701099457707
Sicyos_weberbaueri,2.50746404457581
Sicyos_bogotensis,2.01704151728087
Sicyos_mawhai,1.709052704604
Sicyos_guatemalensis,2.53812424214296
Sicyos_microphyllus,2.53812424214296
Sicyos_longisepalus,2.41008868538125
Microsechium_helleri,3.83178479114154
Sicyos_angulatus,3.83178479114154
Sicyos_davilae,1.90315976122852
Microsechium_palmatum,1.56592319345693
Sechium_mexicanum,1.56592319345693
Sicyos_acarieanthus,1.35882749618305
Sicyocaulis_pentagonus,1.35882749618305
Sicyos_barbatus,1.21270011088751
Microsechium_ruderale,1.46474932420259
Sicyos_galeottii,1.46474932420259
Sicyos_polyacanthus,1.49309287667113
Sicyos_polyacanthos,1.49309287667113
Sicyos_glaber,1.97343806587647
Sicyos_ampelophyllus,1.97343806587647
Sicyos_malvifolius,1.54438311858906
Sicyos_longisetosus,1.11195935020235
Trichosanthes_smilacifolia,0.759390873825546
Frantzia_pittieri,15.4781962419895
